genome,20120600_P1S,20120600_P1D,20120600_P2S,20120600_P2M,20120600_P2D,20120600_P3D,20120600_S1S,20120600_S1M,20120600_S1D,20120600_S2S,20120600_S2M,20120600_S2D,20120600_S3S,20120600_S3M,20120600_S3D,20120600_E1S,20120600_E1D,20120600_E2S,20120600_E2M,20120600_E2D,20120600_E3S,20120600_E3M,20120600_E3D,20120700_P1S,20120700_P1M,20120700_P1D,20120700_P2S,20120700_P2M,20120700_P2D,20120700_P3S,20120700_P3M,20120700_S1S,20120700_S1M,20120700_S1D,20120700_S2S,20120700_S2M,20120700_S2D,20120700_S3S,20120700_E1S,20120700_E1M,20120700_E1D,20120700_E2S,20120700_E2D,20120700_E3S,20120700_E3M,20120700_E3D,20120800_P1S,20120800_P1M,20120800_P1D,20120800_P2S,20120800_P2M,20120800_P2D,20120800_P3M,20120800_S1S,20120800_S1M,20120800_S1D,20120800_S2M,20120800_S2D,20120800_S3S,20120800_E1S,20120800_E1M,20120800_E1D,20120800_E2S,20120800_E2M,20120800_E2D,20120800_E3S,20120800_E3M,GTDB_v2_r207
20111000_S1D_3,0,0,0,4.21E-04,0,0,0.004860174,0.001768198,0,0.005858087,0.007915411,2.31E-04,0,0.003679693,0.001038674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15E-04,0.001635301,1.19E-04,5.85E-04,0.00219521,8.64E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27E-04,0.002427107,2.07E-04,0,5.96E-04,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__
20111000_S1D_6,0,0,0,0,0,0,0.001676449,0.002429806,0,0.002405113,0.004447497,0,4.38E-04,0.001346296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67E-04,0.001331011,3.86E-04,0,8.14E-04,1.82E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71E-04,7.76E-04,0,0,0,6.64E-04,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Bog-209;s__Bog-209 sp003134435
20111000_S2M_4,0,0,0,0,0,0,0.001511482,0.009916797,0.016580627,0.001067165,0.015884444,0.002510768,0,5.85E-04,5.48E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47E-04,2.45E-04,0.003154271,0.001369722,0.00138366,0.011808974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002086223,0.01895078,0.001877393,4.72E-04,0.001874334,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003134045
20111000_S2S_6,0,0,0,0,0,0,0,0,0,0,0,0,0.0055503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005294247,0,1.07E-05,0,0,0,0.001359918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599059,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales;f__Capsulimonadaceae;g__BOG-944;s__BOG-944 sp003134215
20111000_S2S_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009212149,0,5.08E-06,0.002243613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001654629,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-105;s__
20111000_S3M_6,0,0,0,0.002201478,0,0,0.022477669,0.01841462,0,0.023700625,0.003595016,0,0.004488125,0.008896175,7.53E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004995051,0.028158521,4.30E-04,0.007960359,0.030462465,0.00165039,0.005858279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010238115,8.84E-04,2.32E-04,0,5.56E-04,0.004797902,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__
20111000_S3S_10,0,0,0,0,0,0,2.93E-04,0,0,0.001856858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006754446,0,3.17E-05,0.012186746,0,2.20E-04,6.46E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003540163,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidisarcina;s__
20111000_S3S_11,0,0,0,0,0,0,0,0,0,0,0,0,6.95E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001623424,0,7.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__
20111000_S3S_12,0,0,0,0,0,0,0,0,0,0,0,0,0.003191554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008258016,0,1.31E-05,0.00273748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001057879,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Palsa-881;s__
20111000_S3S_4,0,0,0,0,0,0,0,0,0,0,0,0,0.001288446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011170326,0,1.73E-05,0.001367528,0,0,7.37E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001515438,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__
20111000_S3S_5,0,0,0,0,0,0,0,0,0,0,0,0,0.001626528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011012846,0,1.08E-05,0.001481279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__BOG-908 sp003133065
20111000_S3S_7,0,0,0,0,0,0,0,0,0,0.001237271,0,0,0.007214253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009472811,0,3.53E-05,0.00813024,0,0,0.006415983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004787162,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Palsa-1515;s__
20111000_S3S_8,0,0,0,0,0,0,0,0,0,8.08E-04,0,0,0.001202617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012263215,0,1.19E-05,0.006191046,0,0,0.003831501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003596911,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Velthaea;s__
20111000_S3S_9,0,0,0,0,0,0,0,0,0,0.001194747,0,0,0.001944793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015106893,1.58E-04,3.69E-05,0.006591668,0,0,0.005053875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003683886,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Palsa-881;s__Palsa-881 sp003136615
20120500_P13_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Palsa-739;s__
20120500_P13_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E-04,0.020114263,0,0,0.005055613,0,6.39E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019569824,0,3.10E-04,0.002229786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-89;s__Palsa-89 sp003132905
20120500_P13_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014001407,0,0,0.010269836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006405902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Tyrphobacter;s__Tyrphobacter aquilonaris
20120500_P14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002590372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005716737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-159;s__
20120500_P15_4,0,0.042941465,0,0,3.64E-04,0.012582059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015852896,0,0,0,0,0,0.004779123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011288007,0,0,0.002162111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__UBA8260;f__UBA8260;g__Palsa-851;s__Palsa-851 sp003132805
20120500_P17_2,0,0,0,0,0,0,0,0,0,0,0,0,5.09E-04,1.61E-04,1.24E-04,0,0,0,0,0,0,0,0,0,0,0.046351922,0,0,0.001683493,0,0,0,0,3.32E-05,0,0,1.43E-04,5.23E-04,0,0,0,0,0,0,0,0,0,0,0.008828293,0,0,9.48E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003133685
20120500_P17_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__2-12-FULL-64-23;s__
20120500_P19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001278036,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Fen-549;s__Fen-549 sp003132665
20120500_P19_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74E-04,0.009981831,0,d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__Cryosericum septentrionale
20120500_P19_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Firmicutes_B;c__Moorellia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Palsa-1188;s__Palsa-1188 sp003132605
20120500_P19_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78E-04,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__PALSA-647;s__PALSA-647 sp003132585
20120500_P19_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E-04,0,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PALSA-986;s__PALSA-986 sp003133625
20120500_P19_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Fen-549;s__
20120500_P19_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E-04,0.005407287,0,d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
20120500_P19_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12E-04,0.004161762,0,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__RBG-13-68-16;s__RBG-13-68-16 sp003133645
20120500_P19_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ethanoligenenaceae;g__;s__
20120500_P23_1,0,0.005053265,0,2.87E-04,0.036490336,0.027792923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099534,0,0,0.00533276,0,0,0.012016819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49E-04,0,0,0.00763453,0,0.022182502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__UBA8260;f__UBA8260;g__Palsa-851;s__Palsa-851 sp003132525
20120500_P23_4,0,0,5.42E-04,0.001063469,0.012672547,0.004783654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E-04,0.007623897,0,0,0.009869047,0,0.001495264,0.004107182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003927357,0,0.032195061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__
20120500_P23_5,0,0.002395802,0,2.50E-04,0.002002823,0.001659781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001497808,0,0,0.017158728,0,9.37E-04,0.001045849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92E-04,0.003021873,0,0.011735922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Palsa-459;s__
20120500_P23_6,0,0.029968585,0,4.51E-04,0.029834037,0.089144381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011511058,0,0,0.07071058,0.003902391,0,0.097307029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030543067,0.002312777,0,0.043832704,6.45E-04,0.08607061,0,0,0,0,0,9.44E-04,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-513;s__Palsa-513 sp003132505
20120500_P24_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011898683,0,0,0.00847833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001986796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__Sulfotelmatobacter sp003132445
20120500_P24_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008215171,2.04E-04,0,0.001380984,0.00474568,0,0.002348645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54E-04,0.00154765,0.011762261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__UBA8260;f__Bog-877;g__Bog-877;s__Bog-877 sp003133485
20120500_P24_8,0,0.001918893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001233273,0,0,6.54E-04,2.60E-04,0,0.006951744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024727023,8.19E-04,0,4.15E-04,0,0.003475465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__PALSA-278;s__PALSA-278 sp003133505
20120500_P25_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001243409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014389985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Bog-209;s__Bog-209 sp003135495
20120500_P26_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009590938,0,0,0,0,0,0,0,1.43E-05,0,0,0,0,0,0,0,0,0,0,8.01E-05,0,0,0,0,0,0,8.11E-04,0,0,0,0,0,0,0,0,0,0,0,0,5.61E-04,0.002074758,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Bog-209;s__Bog-209 sp003132325
20120500_P26_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09E-04,0,8.10E-04,6.04E-04,0,6.60E-04,2.92E-04,0,0,0,0,0,0,0,0,0,0,4.26E-06,0,0,0,0,6.25E-04,0,0.001338403,0,5.86E-04,0,5.72E-04,9.10E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01E-04,8.71E-04,3.31E-04,0.004073713,0.00606868,5.13E-04,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA7542;s__UBA7542 sp003161635
20120500_P26_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008149017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001452618,0,0,9.12E-04,0,0,0,0,0,0,0,0,0,0,0,0,6.84E-04,1.68E-04,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003133425
20120500_P26_8,0,0,0,0,0,0,0,0,0.001076123,0,0,5.34E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008444197,0,0,0,0,0,0,0,7.68E-05,0,0,6.50E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17E-04,0,0,0,0,0,0,0,0,0.001246384,0,0,d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__UBA8260;f__UBA8260;g__UBA8260;s__UBA8260 sp003153215
20120500_P27_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__
20120500_P27_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003132205
20120500_P28_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PKWO01;s__PKWO01 sp003132085
20120500_P28_11,0,0,0,0,0,0,0,0,0.001882955,0,2.37E-04,8.21E-04,0,1.77E-04,0.003279546,0,1.12E-04,0,0,8.60E-05,0,0,5.67E-05,0,0,0.001296733,0,0,0,0,0,0,0,7.02E-04,0,0,0.00294805,0,0,5.75E-04,0.002085801,0,3.45E-04,0,0,0.000378291,0,0,0,0,0,0,0,3.17E-04,4.39E-04,0.004406761,0.003084294,0.001730529,0,0,0,0.003317195,3.86E-04,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003132145
20120500_P28_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003133205
20120500_P28_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__PALSA-660;g__PALSA-660;s__PALSA-660 sp003133285
20120500_P28_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003132165
20120500_P28_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ethanoligenenaceae;g__;s__
20120500_P28_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__PALSA-911;s__PALSA-911 sp003133265
20120500_P28_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Janthinobacterium;s__Janthinobacterium sp003133225
20120500_P28_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ethanoligenenaceae;g__;s__
20120500_P31_3,0.001896041,0.00876477,0.004770378,0.007295802,0.004833166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007222617,4.48E-04,0,0.008423392,0.001940985,0,0.009985372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001533046,0,0,0.029472476,5.79E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__FEN-1191;s__FEN-1191 sp003132025
20120500_P31_6,0,0.004775513,9.67E-04,0.002829986,0.004245465,0.002671471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002226211,0.004205548,0,0.00532712,0.008389995,0,0.011770611,0.00408268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002326282,0,0.003925185,0.01150134,0,0.008243436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea tyrphae
20120500_P31_8,0,0,0,3.23E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__UBA1161;s__
