,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1
499.0728082,-0.345417670815071,-0.345417670815071,-0.345417670815071,-0.345417670815071,-0.345417670815071,NA,NA,-0.345417670815071,NA,NA,NA,NA,NA,-0.345417670815071,NA,NA,NA,NA,-0.345417670815071,NA,NA,-0.345417670815071,NA,NA,NA,NA,NA
485.0935311,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,-0.335148604142715,NA,-0.335148604142715,NA,NA
489.0884393,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,NA,NA,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,-0.423223078196586,NA,NA,-0.423223078196586,-0.423223078196586,NA,NA,NA,NA
467.082959,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,NA,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,-0.411614250344334,NA,-0.411614250344334,-0.411614250344334,NA,-0.411614250344334,NA,NA
479.0829659,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,-0.295640359800629,NA,-0.295640359800629,-0.295640359800629,NA
493.0986201,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,-0.405998931124468,NA,-0.405998931124468,NA,NA
467.1193682,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,-0.522137835278956,NA,-0.522137835278956,NA,NA
479.1193678,-0.598736062080406,-0.598736062080406,-0.598736062080406,NA,NA,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,NA,NA,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,-0.598736062080406,NA
493.1350236,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,-0.595301936539178,NA,-0.595301936539178,NA,-0.595301936539178
509.1299271,-0.413203781659996,-0.413203781659996,-0.413203781659996,NA,NA,-0.413203781659996,-0.413203781659996,NA,-0.413203781659996,-0.413203781659996,NA,NA,-0.413203781659996,NA,NA,-0.413203781659996,-0.413203781659996,NA,NA,-0.413203781659996,NA,-0.413203781659996,-0.413203781659996,-0.413203781659996,-0.413203781659996,NA,NA
497.0935472,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,NA,NA,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,-0.540745099455651,NA,-0.540745099455651,NA,NA,NA,NA,NA
511.1091886,-0.431448631225508,-0.431448631225508,-0.431448631225508,NA,NA,NA,NA,NA,-0.431448631225508,NA,-0.431448631225508,-0.431448631225508,NA,-0.431448631225508,NA,NA,NA,-0.431448631225508,-0.431448631225508,-0.431448631225508,NA,NA,NA,NA,-0.431448631225508,NA,NA
469.0985975,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,-0.572405548800473,NA,-0.572405548800473,NA,NA
481.0985951,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,-0.391628430492881,NA
465.1400718,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,-0.503016751888615,NA,-0.503016751888615,-0.503016751888615,-0.503016751888615
481.1349696,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,-0.509825992385083,NA
523.0364784,0.843036307858884,NA,NA,0.843036307858884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.0462166,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,NA,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,-0.459122453870776,NA,NA,-0.459122453870776,NA,-0.459122453870776,-0.459122453870776,NA,NA
455.0618743,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,0.0673319359935393,NA
483.0567953,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,-0.361286206276727,NA,-0.361286206276727,-0.361286206276727,NA,-0.361286206276727,NA,NA
485.0360641,-0.379866669219474,-0.379866669219474,-0.379866669219474,-0.379866669219474,-0.379866669219474,NA,-0.379866669219474,-0.379866669219474,NA,-0.379866669219474,NA,-0.379866669219474,NA,-0.379866669219474,NA,NA,NA,NA,-0.379866669219474,NA,NA,-0.379866669219474,NA,-0.379866669219474,-0.379866669219474,NA,NA
511.0880966,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,NA,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,-0.329325788029556,NA,NA
473.0724408,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,-0.369893346826689,NA,-0.369893346826689,NA,NA
487.0880972,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,0.0723760999696541,NA
473.1088172,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,NA,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,-0.196481709987398,NA
489.1037361,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,0.163314259548882,NA
523.109227,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,NA,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,-0.294364777228643,NA,-0.294364777228643,NA,NA
491.0830051,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,-0.159825433296615,NA,NA
507.0779158,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,NA,NA,-0.414121000318118,-0.414121000318118,NA,-0.414121000318118,NA,NA
525.052085,0.219412053027656,0.219412053027656,0.219412053027656,NA,NA,NA,NA,0.219412053027656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483.0203938,-0.174358510505882,-0.174358510505882,-0.174358510505882,-0.174358510505882,-0.174358510505882,NA,NA,-0.174358510505882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.174358510505882,NA,NA,-0.174358510505882,NA,NA,NA,NA,NA
487.0153113,NA,NA,NA,-0.209903482780929,-0.209903482780929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.0622548,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,NA,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,0.00852786406641416,NA,NA,0.00852786406641416,0.00852786406641416,NA,0.00852786406641416,NA,NA
487.0516877,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,NA,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,NA,NA,0.181256208883272,0.181256208883272,0.181256208883272,0.181256208883272,NA,0.181256208883272
503.0466022,-0.285503318093548,-0.285503318093548,-0.285503318093548,-0.285503318093548,-0.285503318093548,NA,-0.285503318093548,-0.285503318093548,NA,NA,-0.285503318093548,NA,NA,-0.285503318093548,NA,-0.285503318093548,NA,NA,-0.285503318093548,NA,NA,-0.285503318093548,NA,NA,NA,NA,NA
519.0415171,-0.274277200468469,-0.274277200468469,-0.274277200468469,-0.274277200468469,-0.274277200468469,NA,-0.274277200468469,-0.274277200468469,NA,NA,-0.274277200468469,NA,-0.274277200468469,NA,-0.274277200468469,NA,NA,NA,-0.274277200468469,NA,NA,-0.274277200468469,NA,NA,-0.274277200468469,NA,NA
507.0415187,-0.330661507256967,NA,-0.330661507256967,-0.330661507256967,NA,NA,NA,-0.330661507256967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.330661507256967,NA,NA,NA,NA,NA
521.0571727,-0.143186542352495,-0.143186542352495,-0.143186542352495,-0.143186542352495,-0.143186542352495,NA,-0.143186542352495,-0.143186542352495,NA,NA,NA,-0.143186542352495,-0.143186542352495,-0.143186542352495,-0.143186542352495,-0.143186542352495,-0.143186542352495,-0.143186542352495,-0.143186542352495,NA,NA,-0.143186542352495,-0.143186542352495,NA,-0.143186542352495,NA,NA
521.036009,0.166776081546583,0.166776081546583,NA,0.166776081546583,0.166776081546583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513.0309334,0.162842911731104,0.162842911731104,0.162842911731104,0.162842911731104,0.162842911731104,NA,NA,NA,NA,NA,NA,NA,0.162842911731104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499.0516687,0.467790145462249,0.467790145462249,0.467790145462249,0.467790145462249,0.467790145462249,0.467790145462249,0.467790145462249,0.467790145462249,NA,NA,0.467790145462249,NA,0.467790145462249,0.467790145462249,NA,0.467790145462249,NA,NA,0.467790145462249,NA,NA,0.467790145462249,NA,NA,NA,NA,NA
511.0516775,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,NA,NA,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,NA,NA,NA,0.77140451085445,NA,NA,0.77140451085445,NA,NA,NA,NA,NA
467.0254377,0.259052808734239,NA,NA,NA,0.259052808734239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.0410786,0.525895965862012,0.525895965862012,0.525895965862012,0.525895965862012,0.525895965862012,NA,NA,NA,NA,NA,0.525895965862012,0.525895965862012,NA,0.525895965862012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.0360878,NA,0.100904521144017,0.100904521144017,0.100904521144017,0.100904521144017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100904521144017,NA,NA,NA,NA,NA
515.0466625,0.509151693414804,0.509151693414804,0.509151693414804,0.509151693414804,0.509151693414804,NA,0.509151693414804,0.509151693414804,NA,NA,NA,0.509151693414804,0.509151693414804,0.509151693414804,0.509151693414804,0.509151693414804,NA,NA,0.509151693414804,NA,NA,0.509151693414804,NA,NA,NA,NA,NA
517.0259466,NA,NA,NA,0.0498085963057151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545.0572526,0.236580142452729,0.236580142452729,0.236580142452729,0.236580142452729,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236580142452729,NA,NA,NA,NA,NA,NA,NA,0.236580142452729,NA,NA,NA,NA,NA
513.0674178,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,NA,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,NA,NA,0.888031793718038,NA,NA,0.888031793718038,NA,NA
509.0361147,-0.010419503175201,NA,NA,-0.010419503175201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519.0568459,0.194356739395353,0.194356739395353,0.194356739395353,0.194356739395353,0.194356739395353,0.194356739395353,0.194356739395353,NA,NA,NA,0.194356739395353,0.194356739395353,NA,0.194356739395353,0.194356739395353,0.194356739395353,NA,NA,0.194356739395353,NA,NA,0.194356739395353,NA,NA,NA,NA,NA
523.0517631,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,NA,NA,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,NA,0.493404425793352,0.493404425793352,NA,NA,0.493404425793352,NA,NA,NA,NA,NA
537.0674036,0.047537894158593,0.047537894158593,0.047537894158593,0.047537894158593,0.047537894158593,NA,0.047537894158593,NA,NA,NA,NA,NA,NA,0.047537894158593,NA,NA,NA,NA,0.047537894158593,NA,NA,0.047537894158593,NA,NA,NA,NA,NA
487.0669649,0.00642761290739323,NA,NA,0.00642761290739323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489.1190081,-0.380536121190981,NA,-0.380536121190981,-0.380536121190981,-0.380536121190981,-0.380536121190981,-0.380536121190981,NA,NA,NA,NA,NA,-0.380536121190981,NA,-0.380536121190981,NA,-0.380536121190981,NA,NA,NA,NA,NA,NA,NA,-0.380536121190981,NA,NA
487.103357,-0.140019113323117,-0.140019113323117,-0.140019113323117,-0.140019113323117,-0.140019113323117,-0.140019113323117,-0.140019113323117,NA,NA,NA,-0.140019113323117,-0.140019113323117,-0.140019113323117,NA,-0.140019113323117,-0.140019113323117,-0.140019113323117,-0.140019113323117,NA,NA,NA,-0.140019113323117,-0.140019113323117,-0.140019113323117,-0.140019113323117,-0.140019113323117,NA
