num.trans.involved.in,sample,peak
9,Abisko,338.0976273
27,Abisko,338.0988849
11,Abisko,338.1022261
13,Abisko,338.1070023
28,Abisko,338.1087912
7,Abisko,338.1135651
23,Abisko,338.116897
61,Abisko,338.1240125
3,Abisko,338.1259815
9,Abisko,338.128023
60,Abisko,338.1321012
65,Abisko,338.1352472
2,Abisko,338.1365233
39,Abisko,338.1433231
51,Abisko,338.1451183
15,Abisko,338.1532743
27,Abisko,338.1604089
36,Abisko,338.1685331
30,Abisko,338.1716726
32,Abisko,338.1797257
27,Abisko,338.2049039
8,Abisko,338.208272
1,Abisko,338.5502618
2,Abisko,338.586651
9,Abisko,338.9569509
8,Abisko,338.9882375
2,Abisko,338.993191
27,Abisko,338.9988654
8,Abisko,339.0029703
14,Abisko,339.0141568
8,Abisko,339.0329282
30,Abisko,339.035287
2,Abisko,339.039383
3,Abisko,339.0429169
15,Abisko,339.0481122
1,Abisko,339.0497837
19,Abisko,339.0505266
33,Abisko,339.0563907
10,Abisko,339.0593794
16,Abisko,339.069295
29,Abisko,339.0716873
23,Abisko,339.0734897
5,Abisko,339.0750671
4,Abisko,339.0780223
7,Abisko,339.0815086
18,Abisko,339.0829891
20,Abisko,339.08695
44,Abisko,339.0927778
19,Abisko,339.104052
48,Abisko,339.1080313
22,Abisko,339.1098944
13,Abisko,339.112131
36,Abisko,339.1193055
25,Abisko,339.1211198
19,Abisko,339.1233514
27,Abisko,339.1292215
21,Abisko,339.13054
15,Abisko,339.1386652
15,Abisko,339.140447
30,Abisko,339.1444456
18,Abisko,339.1477822
36,Abisko,339.1556611
21,Abisko,339.157511
6,Abisko,339.1630792
16,Abisko,339.1655639
33,Abisko,339.166898
3,Abisko,339.171862
14,Abisko,339.1750508
19,Abisko,339.1808616
9,Abisko,339.1842177
23,Abisko,339.1920878
5,Abisko,339.1994478
33,Abisko,339.2171853
34,Abisko,339.2535405
5,Abisko,339.3263407
1,Abisko,340.013451
19,Abisko,340.0386339
18,Abisko,340.0539191
6,Abisko,340.0612807
2,Abisko,340.062782
73,Abisko,340.0668872
53,Abisko,340.0749858
50,Abisko,340.0781062
70,Abisko,340.082119
31,Abisko,340.088032
13,Abisko,340.0961643
37,Abisko,340.1033159
18,Abisko,340.1051772
31,Abisko,340.1114053
9,Abisko,340.113269
54,Abisko,340.1145215
62,Abisko,340.118522
34,Abisko,340.1226177
45,Abisko,340.1243943
6,Abisko,340.129201
3,Abisko,340.132411
103,Abisko,340.1396533
39,Abisko,340.1477995
33,Abisko,340.1509368
23,Abisko,340.1590145
14,Abisko,340.1689045
31,Abisko,340.176057
29,Abisko,340.1841624
36,Abisko,340.187285
10,Abisko,340.1953965
2,Abisko,340.202806
23,Abisko,340.220562
11,Abisko,340.223691
1,Abisko,340.3297172
2,Abisko,340.9672131
5,Abisko,340.9701797
2,Abisko,340.9822603
17,Abisko,341.008934
12,Abisko,341.0145565
3,Abisko,341.01552
14,Abisko,341.0185637
1,Abisko,341.0290597
16,Abisko,341.0298576
4,Abisko,341.033317
9,Abisko,341.0386728
10,Abisko,341.046494
35,Abisko,341.0509267
16,Abisko,341.0622085
13,Abisko,341.0638355
23,Abisko,341.0661883
25,Abisko,341.0720686
33,Abisko,341.0873434
11,Abisko,341.0892193
5,Abisko,341.090848
5,Abisko,341.0970866
27,Abisko,341.0985987
1,Abisko,341.0992806
11,Abisko,341.1002469
26,Abisko,341.1025858
25,Abisko,341.1084338
4,Abisko,341.109638
19,Abisko,341.1178973
23,Abisko,341.1237024
10,Abisko,341.1255368
34,Abisko,341.1349674
22,Abisko,341.1389931
4,Abisko,341.1423718
18,Abisko,341.1448997
19,Abisko,341.146195
5,Abisko,341.1478395
55,Abisko,341.150157
15,Abisko,341.1542859
25,Abisko,341.1600848
13,Abisko,341.1634358
31,Abisko,341.1713083
21,Abisko,341.1753201
11,Abisko,341.1786875
7,Abisko,341.1812356
23,Abisko,341.1825547
4,Abisko,341.185102
3,Abisko,341.187537
18,Abisko,341.1906933
28,Abisko,341.196491
15,Abisko,341.2077083
7,Abisko,341.2117121
14,Abisko,341.2269955
32,Abisko,341.232837
23,Abisko,341.2692022
4,Abisko,341.9990037
9,Abisko,342.0375515
1,Abisko,342.042023
51,Abisko,342.0461233
37,Abisko,342.0542458
75,Abisko,342.061388
17,Abisko,342.069561
30,Abisko,342.0825831
49,Abisko,342.0906559
63,Abisko,342.0937643
5,Abisko,342.097728
24,Abisko,342.1036353
18,Abisko,342.1117725
42,Abisko,342.1189453
16,Abisko,342.1270859
42,Abisko,342.130211
37,Abisko,342.1382657
5,Abisko,342.145695
113,Abisko,342.15529
36,Abisko,342.1634176
5,Abisko,342.165307
34,Abisko,342.166558
2,Abisko,342.1859678
33,Abisko,342.1998252
41,Abisko,342.2029256
4,Abisko,342.211173
9,Abisko,342.2281338
8,Abisko,342.236278
6,Abisko,342.2393681
1,Abisko,342.8839866
1,Abisko,342.9284797
2,Abisko,342.9643963
11,Abisko,343.009099
25,Abisko,343.0302011
25,Abisko,343.04544
28,Abisko,343.066616
14,Abisko,343.069964
21,Abisko,343.0778593
12,Abisko,343.0795095
27,Abisko,343.0818664
5,Abisko,343.0852536
25,Abisko,343.0877127
7,Abisko,343.090698
39,Abisko,343.10296
7,Abisko,343.112737
38,Abisko,343.1142365
2,Abisko,343.11484
8,Abisko,343.115872
28,Abisko,343.1182542
7,Abisko,343.122405
19,Abisko,343.1241424
19,Abisko,343.1254711
17,Abisko,343.1295261
15,Abisko,343.1335677
32,Abisko,343.139369
40,Abisko,343.1505853
23,Abisko,343.1545899
32,Abisko,343.1618113
16,Abisko,343.1699414
31,Abisko,343.1757592
29,Abisko,343.1869908
15,Abisko,343.1909968
18,Abisko,343.1982026
5,Abisko,343.20311
43,Abisko,343.2120961
11,Abisko,343.2273686
3,Abisko,343.2427083
13,Abisko,343.2485099
1,Abisko,343.8918252
2,Abisko,343.9943171
2,Abisko,344.005106
2,Abisko,344.0396916
54,Abisko,344.0618056
35,Abisko,344.0699147
7,Abisko,344.073079
2,Abisko,344.0753645
24,Abisko,344.0771215
41,Abisko,344.0982026
6,Abisko,344.1015745
36,Abisko,344.1063069
47,Abisko,344.1094316
10,Abisko,344.1274584
6,Abisko,344.1288562
35,Abisko,344.1346092
23,Abisko,344.1427249
31,Abisko,344.1458503
18,Abisko,344.153945
14,Abisko,344.1570615
32,Abisko,344.1709863
30,Abisko,344.179101
26,Abisko,344.1822205
7,Abisko,344.2015745
24,Abisko,344.215476
13,Abisko,344.2185906
6,Abisko,344.9859617
3,Abisko,344.9948225
2,Abisko,344.997735
30,Abisko,345.0094318
20,Abisko,345.0223116
27,Abisko,345.0247217
11,Abisko,345.043494
23,Abisko,345.0458801
12,Abisko,345.04922
1,Abisko,345.0563698
14,Abisko,345.0587692
36,Abisko,345.0611128
7,Abisko,345.062963
12,Abisko,345.0740855
3,Abisko,345.074627
15,Abisko,345.0763526
32,Abisko,345.0822384
22,Abisko,345.0935283
16,Abisko,345.0951772
20,Abisko,345.0975338
6,Abisko,345.1008903
16,Abisko,345.1033989
17,Abisko,345.1087664
10,Abisko,345.112808
29,Abisko,345.1186238
47,Abisko,345.12985
10,Abisko,345.1314776
21,Abisko,345.1338676
15,Abisko,345.1379575
21,Abisko,345.1411016
17,Abisko,345.1451837
15,Abisko,345.1492339
19,Abisko,345.1550492
27,Abisko,345.1662677
21,Abisko,345.170269
26,Abisko,345.1774625
21,Abisko,345.1855576
34,Abisko,345.1913746
11,Abisko,345.2066667
3,Abisko,345.216396
4,Abisko,345.218844
11,Abisko,345.2219864
27,Abisko,345.2277633
3,Abisko,345.576261
1,Abisko,345.998653
14,Abisko,346.0280353
27,Abisko,346.0491833
3,Abisko,346.0553632
82,Abisko,346.0563088
27,Abisko,346.0644868
38,Abisko,346.07749
8,Abisko,346.0824088
30,Abisko,346.0855833
47,Abisko,346.0886663
10,Abisko,346.090273
23,Abisko,346.0926643
38,Abisko,346.096057
15,Abisko,346.1073215
39,Abisko,346.1138668
6,Abisko,346.117247
21,Abisko,346.1220135
22,Abisko,346.1251319
22,Abisko,346.1291491
13,Abisko,346.1332343
10,Abisko,346.1363345
22,Abisko,346.137231
29,Abisko,346.1403406
7,Abisko,346.144369
54,Abisko,346.1501893
25,Abisko,346.1583672
32,Abisko,346.1614712
10,Abisko,346.173643
3,Abisko,346.1808705
33,Abisko,346.194733
9,Abisko,346.1978827
10,Abisko,346.2311572
1,Abisko,346.914338
1,Abisko,346.9742171
12,Abisko,346.992802
3,Abisko,346.994011
21,Abisko,347.0039708
5,Abisko,347.0101478
8,Abisko,347.0227073
21,Abisko,347.025106
20,Abisko,347.038001
26,Abisko,347.0404141
2,Abisko,347.045199
8,Abisko,347.0557631
9,Abisko,347.0591031
31,Abisko,347.0614919
6,Abisko,347.064848
13,Abisko,347.072757
17,Abisko,347.0744873
31,Abisko,347.0767447
42,Abisko,347.0800758
18,Abisko,347.0880432
19,Abisko,347.0898356
4,Abisko,347.090395
12,Abisko,347.0920828
28,Abisko,347.097931
4,Abisko,347.107628
31,Abisko,347.1091594
14,Abisko,347.1107773
34,Abisko,347.1131661
13,Abisko,347.1165084
13,Abisko,347.1190541
17,Abisko,347.1203449
25,Abisko,347.1243768
5,Abisko,347.127644
17,Abisko,347.1285364
3,Abisko,347.132554
26,Abisko,347.1342721
29,Abisko,347.1455317
23,Abisko,347.149573
15,Abisko,347.1567921
17,Abisko,347.1608136
19,Abisko,347.1648822
31,Abisko,347.1706773
28,Abisko,347.1818651
14,Abisko,347.1859081
11,Abisko,347.2070731
12,Abisko,347.2223048
1,Abisko,347.231966
5,Abisko,347.234473
19,Abisko,347.2434134
13,Abisko,348.0356835
14,Abisko,348.0437165
40,Abisko,348.056716
10,Abisko,348.064902
13,Abisko,348.0696349
33,Abisko,348.0720042
24,Abisko,348.0801375
3,Abisko,348.0907625
41,Abisko,348.0931362
36,Abisko,348.1012148
34,Abisko,348.1043505
122,Abisko,348.1083482
46,Abisko,348.1164561
43,Abisko,348.1196025
18,Abisko,348.122932
32,Abisko,348.12952
31,Abisko,348.1376144
31,Abisko,348.1407668
12,Abisko,348.148124
7,Abisko,348.1489358
24,Abisko,348.1528905
24,Abisko,348.1560097
8,Abisko,348.1593656
10,Abisko,348.1641283
62,Abisko,348.1658655
28,Abisko,348.1739928
27,Abisko,348.177075
23,Abisko,348.18927
16,Abisko,348.1924043
16,Abisko,348.246782
26,Abisko,348.9987973
12,Abisko,349.0084497
11,Abisko,349.0172725
21,Abisko,349.0196635
4,Abisko,349.038481
1,Abisko,349.039582
32,Abisko,349.0407395
19,Abisko,349.0536261
32,Abisko,349.0560101
14,Abisko,349.0578625
1,Abisko,349.0592315
19,Abisko,349.0672789
11,Abisko,349.0714924
15,Abisko,349.074737
28,Abisko,349.0771784
13,Abisko,349.0884121
10,Abisko,349.0900508
35,Abisko,349.0924278
15,Abisko,349.0942573
26,Abisko,349.1036575
22,Abisko,349.1054915
14,Abisko,349.1077081
42,Abisko,349.1135259
27,Abisko,349.1247827
7,Abisko,349.1264448
24,Abisko,349.1288199
8,Abisko,349.1329373
30,Abisko,349.1359587
29,Abisko,349.1400687
31,Abisko,349.1418685
17,Abisko,349.1499534
19,Abisko,349.151277
12,Abisko,349.1593985
20,Abisko,349.1611628
30,Abisko,349.1651838
12,Abisko,349.1685332
23,Abisko,349.1764343
22,Abisko,349.1863315
8,Abisko,349.195781
12,Abisko,349.2016116
24,Abisko,349.2226724
12,Abisko,349.2379699
2,Abisko,349.24771
12,Abisko,350.0230351
6,Abisko,350.0275107
7,Abisko,350.0304858
4,Abisko,350.048962
30,Abisko,350.0512663
22,Abisko,350.0593899
5,Abisko,350.069933
6,Abisko,350.0772583
16,Abisko,350.080508
34,Abisko,350.087696
13,Abisko,350.089552
26,Abisko,350.0957843
24,Abisko,350.0989199
16,Abisko,350.102236
5,Abisko,350.1070153
37,Abisko,350.1087832
42,Abisko,350.1168335
24,Abisko,350.119991
66,Abisko,350.1240118
18,Abisko,350.125926
36,Abisko,350.132155
36,Abisko,350.1352903
9,Abisko,350.1386374
10,Abisko,350.1434184
24,Abisko,350.1452006
25,Abisko,350.1532854
24,Abisko,350.1604179
11,Abisko,350.164508
23,Abisko,350.1685212
29,Abisko,350.1716539
13,Abisko,350.2049314
7,Abisko,350.3059453
1,Abisko,350.909641
18,Abisko,350.9988833
4,Abisko,351.0030638
10,Abisko,351.0143179
13,Abisko,351.0240981
12,Abisko,351.0329359
29,Abisko,351.0353083
3,Abisko,351.039451
17,Abisko,351.0505543
12,Abisko,351.0540328
32,Abisko,351.056411
8,Abisko,351.069291
33,Abisko,351.0716569
11,Abisko,351.0734666
27,Abisko,351.0829422
14,Abisko,351.0846577
2,Abisko,351.0861445
13,Abisko,351.0869626
25,Abisko,351.0928245
18,Abisko,351.1040671
10,Abisko,351.1056904
37,Abisko,351.1080717
20,Abisko,351.1099091
34,Abisko,351.1192911
6,Abisko,351.121001
38,Abisko,351.1232755
1,Abisko,351.128372
35,Abisko,351.1291709
7,Abisko,351.133952
10,Abisko,351.138676
22,Abisko,351.1404291
36,Abisko,351.1444552
25,Abisko,351.155724
23,Abisko,351.165599
9,Abisko,351.1750323
24,Abisko,351.18083
11,Abisko,351.1841651
20,Abisko,351.1920843
8,Abisko,351.2172667
8,Abisko,351.2206178
4,Abisko,351.2512032
3,Abisko,352.002266
1,Abisko,352.026672
24,Abisko,352.0305246
2,Abisko,352.036313
18,Abisko,352.0386668
5,Abisko,352.0539623
6,Abisko,352.064258
22,Abisko,352.0669763
5,Abisko,352.0689643
28,Abisko,352.0750432
9,Abisko,352.0795199
6,Abisko,352.0823027
29,Abisko,352.0880568
5,Abisko,352.0928608
10,Abisko,352.0962015
36,Abisko,352.1033454
14,Abisko,352.1051912
24,Abisko,352.1114578
19,Abisko,352.1145978
5,Abisko,352.1179535
6,Abisko,352.1227542
21,Abisko,352.1244766
15,Abisko,352.1325792
26,Abisko,352.135642
32,Abisko,352.1397215
1,Abisko,352.1430804
7,Abisko,352.1438274
31,Abisko,352.1478059
33,Abisko,352.1509381
7,Abisko,352.1522664
10,Abisko,352.1591095
9,Abisko,352.1608756
12,Abisko,352.1689712
11,Abisko,352.176173
12,Abisko,352.1842282
9,Abisko,352.1874186
20,Abisko,352.2205612
9,Abisko,352.3216012
2,Abisko,352.938682
4,Abisko,352.9726583
2,Abisko,352.978074
2,Abisko,352.9823015
4,Abisko,352.9963775
3,Abisko,353.0122047
17,Abisko,353.0145893
4,Abisko,353.0186351
1,Abisko,353.025282
9,Abisko,353.0298644
1,Abisko,353.031164
9,Abisko,353.0331853
20,Abisko,353.0356807
8,Abisko,353.03976
15,Abisko,353.0485705
36,Abisko,353.0509331
6,Abisko,353.0540605
3,Abisko,353.0550578
6,Abisko,353.060664
15,Abisko,353.0622239
11,Abisko,353.063921
16,Abisko,353.0662158
9,Abisko,353.0696678
2,Abisko,353.070803
16,Abisko,353.0720747
16,Abisko,353.0849525
4,Abisko,353.086067
37,Abisko,353.087346
11,Abisko,353.0891999
2,Abisko,353.089719
3,Abisko,353.09016
31,Abisko,353.0985838
12,Abisko,353.1002932
25,Abisko,353.1025947
37,Abisko,353.1084461
10,Abisko,353.117906
24,Abisko,353.1196743
32,Abisko,353.1236898
9,Abisko,353.1255656
30,Abisko,353.127042
3,Abisko,353.1310262
3,Abisko,353.1335013
38,Abisko,353.1349611
3,Abisko,353.1358797
11,Abisko,353.1368033
23,Abisko,353.138983
28,Abisko,353.1448714
21,Abisko,353.1461984
15,Abisko,353.154312
15,Abisko,353.1560852
32,Abisko,353.1601018
6,Abisko,353.1673145
32,Abisko,353.1713143
10,Abisko,353.17312
18,Abisko,353.1753878
1,Abisko,353.178553
20,Abisko,353.1812047
26,Abisko,353.182493
26,Abisko,353.196495
5,Abisko,353.1998624
25,Abisko,353.2328527
8,Abisko,353.305611
2,Abisko,353.3420562
1,Abisko,353.999822
16,Abisko,354.0041927
17,Abisko,354.0178855
19,Abisko,354.0461967
24,Abisko,354.0543114
2,Abisko,354.0608057
1,Abisko,354.0624643
7,Abisko,354.069596
5,Abisko,354.071982
24,Abisko,354.0825845
9,Abisko,354.0844848
29,Abisko,354.0906733
7,Abisko,354.092483
30,Abisko,354.0937983
15,Abisko,354.097835
25,Abisko,354.1037043
3,Abisko,354.106709
7,Abisko,354.10855
10,Abisko,354.1118308
35,Abisko,354.1189993
12,Abisko,354.1208642
18,Abisko,354.127098
34,Abisko,354.1302287
7,Abisko,354.1382007
18,Abisko,354.1401074
14,Abisko,354.1482257
13,Abisko,354.151304
29,Abisko,354.1553634
5,Abisko,354.1587178
21,Abisko,354.1634649
26,Abisko,354.1665985
8,Abisko,354.1846516
11,Abisko,354.1918013
11,Abisko,354.1998795
18,Abisko,354.2030385
9,Abisko,354.2362767
2,Abisko,354.3453278
1,Abisko,354.942374
3,Abisko,354.988309
8,Abisko,354.993918
5,Abisko,354.99791
15,Abisko,355.0090716
6,Abisko,355.012446
20,Abisko,355.0302412
4,Abisko,355.034284
11,Abisko,355.0431285
14,Abisko,355.0455189
7,Abisko,355.048956
15,Abisko,355.0513675
4,Abisko,355.054328
6,Abisko,355.0560617
7,Abisko,355.062229
5,Abisko,355.0643872
24,Abisko,355.0666108
5,Abisko,355.0763184
24,Abisko,355.0778841
14,Abisko,355.0818849
3,Abisko,355.0864726
20,Abisko,355.0877216
29,Abisko,355.1030233
9,Abisko,355.1048507
7,Abisko,355.112693
30,Abisko,355.1142733
7,Abisko,355.1151
13,Abisko,355.115906
15,Abisko,355.1182828
8,Abisko,355.1216304
28,Abisko,355.1241368
15,Abisko,355.1295115
10,Abisko,355.1336027
6,Abisko,355.1353897
37,Abisko,355.1393702
3,Abisko,355.1498014
36,Abisko,355.1506161
21,Abisko,355.1546455
9,Abisko,355.1579943
17,Abisko,355.160532
23,Abisko,355.1618656
9,Abisko,355.1658978
13,Abisko,355.1699809
23,Abisko,355.1757756
3,Abisko,355.1791158
3,Abisko,355.182901
15,Abisko,355.1869805
15,Abisko,355.1910036
9,Abisko,355.1943602
15,Abisko,355.196846
21,Abisko,355.198205
12,Abisko,355.206315
26,Abisko,355.2121355
12,Abisko,355.2233883
8,Abisko,355.2273804
18,Abisko,355.2485072
3,Abisko,355.2849296
5,Abisko,355.3212794
2,Abisko,355.8918608
3,Abisko,355.94675
7,Abisko,355.996032
1,Abisko,356.008395
1,Abisko,356.017639
11,Abisko,356.0336072
4,Abisko,356.047423
16,Abisko,356.0488429
1,Abisko,356.051235
9,Abisko,356.0532777
41,Abisko,356.0618223
27,Abisko,356.0699378
23,Abisko,356.0770787
7,Abisko,356.0819903
4,Abisko,356.082863
13,Abisko,356.0852295
4,Abisko,356.095614
37,Abisko,356.0982559
6,Abisko,356.100176
4,Abisko,356.101485
18,Abisko,356.1063472
32,Abisko,356.1094747
74,Abisko,356.1134388
16,Abisko,356.1175637
14,Abisko,356.1193643
4,Abisko,356.1223312
19,Abisko,356.1274133
46,Abisko,356.1345945
33,Abisko,356.1427221
38,Abisko,356.1458517
14,Abisko,356.1539539
23,Abisko,356.157063
9,Abisko,356.1613498
7,Abisko,356.1638965
14,Abisko,356.1652082
25,Abisko,356.1710163
23,Abisko,356.1791141
29,Abisko,356.1822395
9,Abisko,356.200264
15,Abisko,356.2015945
28,Abisko,356.207354
16,Abisko,356.2155004
9,Abisko,356.2186562
4,Abisko,356.252097
4,Abisko,356.2549984
3,Abisko,356.3246328
1,Abisko,356.8951924
1,Abisko,356.971193
20,Abisko,357.0039003
20,Abisko,357.0094532
13,Abisko,357.0134746
2,Abisko,357.0151988
24,Abisko,357.0223046
18,Abisko,357.024749
24,Abisko,357.0280485
4,Abisko,357.0409369
3,Abisko,357.041513
24,Abisko,357.0458783
15,Abisko,357.0587416
2,Abisko,357.059919
25,Abisko,357.061105
27,Abisko,357.0669434
15,Abisko,357.0766199
35,Abisko,357.0822547
17,Abisko,357.0856123
5,Abisko,357.0920108
17,Abisko,357.0935705
2,Abisko,357.094199
9,Abisko,357.0951515
18,Abisko,357.0975515
7,Abisko,357.1008876
1,Abisko,357.1020926
18,Abisko,357.1033956
4,Abisko,357.1088533
23,Abisko,357.1186326
34,Abisko,357.1298562
20,Abisko,357.1338857
23,Abisko,357.1411031
14,Abisko,357.1451628
18,Abisko,357.1492302
22,Abisko,357.150939
23,Abisko,357.1550554
29,Abisko,357.1662889
16,Abisko,357.1703138
11,Abisko,357.1761898
22,Abisko,357.1775048
3,Abisko,357.180015
1,Abisko,357.182529
16,Abisko,357.1856155
28,Abisko,357.1914077
20,Abisko,357.2026468
13,Abisko,357.2066938
15,Abisko,357.2139053
8,Abisko,357.2278286
5,Abisko,357.258281
6,Abisko,357.2642051
1,Abisko,357.920492
9,Abisko,358.028077
4,Abisko,358.046037
7,Abisko,358.0492904
15,Abisko,358.0564007
19,Abisko,358.064474
5,Abisko,358.0689389
19,Abisko,358.0775005
20,Abisko,358.0856157
21,Abisko,358.0887665
13,Abisko,358.0928101
14,Abisko,358.1009061
24,Abisko,358.1139401
22,Abisko,358.1220205
29,Abisko,358.125143
16,Abisko,358.129216
11,Abisko,358.133311
13,Abisko,358.140395
7,Abisko,358.144472
34,Abisko,358.150239
20,Abisko,358.1584103
19,Abisko,358.161542
9,Abisko,358.1696706
5,Abisko,358.1727981
5,Abisko,358.1736923
47,Abisko,358.1866077
25,Abisko,358.1947569
1,Abisko,358.196568
15,Abisko,358.1978715
25,Abisko,358.209945
7,Abisko,358.2172454
7,Abisko,358.2311907
15,Abisko,358.9927724
3,Abisko,359.0016842
12,Abisko,359.0040835
3,Abisko,359.0227885
12,Abisko,359.0251316
11,Abisko,359.0379811
24,Abisko,359.0403815
1,Abisko,359.057702
20,Abisko,359.061558
2,Abisko,359.067229
17,Abisko,359.0729354
11,Abisko,359.074527
17,Abisko,359.0767998
17,Abisko,359.082624
18,Abisko,359.0880174
2,Abisko,359.0902893
15,Abisko,359.092005
40,Abisko,359.0978664
4,Abisko,359.1076438
23,Abisko,359.1091363
12,Abisko,359.1107762
35,Abisko,359.1131585
9,Abisko,359.1165128
3,Abisko,359.1178205
16,Abisko,359.1190547
24,Abisko,359.1204047
20,Abisko,359.124441
15,Abisko,359.128529
25,Abisko,359.1343244
36,Abisko,359.1455292
5,Abisko,359.1471366
22,Abisko,359.1495306
28,Abisko,359.1567306
23,Abisko,359.1607462
17,Abisko,359.164845
19,Abisko,359.1706518
18,Abisko,359.1819294
16,Abisko,359.1859561
18,Abisko,359.1931763
4,Abisko,359.198094
12,Abisko,359.2012797
27,Abisko,359.2070617
18,Abisko,359.2222741
16,Abisko,359.2434486
11,Abisko,359.279802
1,Abisko,359.5555233
6,Abisko,360.03067
2,Abisko,360.033296
46,Abisko,360.035582
19,Abisko,360.0437539
50,Abisko,360.0567093
6,Abisko,360.061674
26,Abisko,360.0648455
20,Abisko,360.069569
32,Abisko,360.0719924
21,Abisko,360.0801254
32,Abisko,360.0931862
6,Abisko,360.0981384
22,Abisko,360.1012553
27,Abisko,360.1044123
24,Abisko,360.1083949
9,Abisko,360.1197075
40,Abisko,360.1295138
35,Abisko,360.1375939
35,Abisko,360.1407659
104,Abisko,360.144735
16,Abisko,360.1489064
11,Abisko,360.1520049
14,Abisko,360.1529302
17,Abisko,360.1560505
4,Abisko,360.1601873
29,Abisko,360.1659314
15,Abisko,360.174043
27,Abisko,360.1771623
6,Abisko,360.1787589
11,Abisko,360.1892509
12,Abisko,360.192394
13,Abisko,360.1965059
7,Abisko,360.202195
1,Abisko,360.204537
10,Abisko,360.2104364
9,Abisko,360.213567
2,Abisko,360.2387315
9,Abisko,360.2468005
1,Abisko,360.5633593
1,Abisko,360.84615
1,Abisko,360.9049828
1,Abisko,360.928517
2,Abisko,360.973346
2,Abisko,360.975452
11,Abisko,360.9832043
12,Abisko,361.0172698
17,Abisko,361.0196554
11,Abisko,361.0383197
14,Abisko,361.0407708
11,Abisko,361.044146
7,Abisko,361.0537043
24,Abisko,361.0560699
28,Abisko,361.059331
9,Abisko,361.067379
7,Abisko,361.0714156
7,Abisko,361.0748213
29,Abisko,361.0771931
3,Abisko,361.078845
13,Abisko,361.088466
11,Abisko,361.0901744
32,Abisko,361.0924285
2,Abisko,361.094363
7,Abisko,361.0957887
11,Abisko,361.098278
14,Abisko,361.0996046
25,Abisko,361.1036722
12,Abisko,361.1077222
24,Abisko,361.1135701
7,Abisko,361.1232702
27,Abisko,361.1248259
7,Abisko,361.1264989
16,Abisko,361.1288555
7,Abisko,361.1330953
7,Abisko,361.1347219
22,Abisko,361.1360578
26,Abisko,361.1400948
13,Abisko,361.1441807
24,Abisko,361.1499655
28,Abisko,361.1611736
7,Abisko,361.1628078
25,Abisko,361.1652046
25,Abisko,361.1724297
16,Abisko,361.1764433
9,Abisko,361.1783017
21,Abisko,361.1805258
16,Abisko,361.1863633
11,Abisko,361.1976136
10,Abisko,361.2016329
13,Abisko,361.2227212
10,Abisko,361.2379597
4,Abisko,361.2591178
16,Abisko,362.022956
3,Abisko,362.0503304
23,Abisko,362.0513028
19,Abisko,362.0594172
26,Abisko,362.0724376
7,Abisko,362.0772565
4,Abisko,362.0853139
28,Abisko,362.0876972
20,Abisko,362.0958317
4,Abisko,362.099294
29,Abisko,362.1088518
27,Abisko,362.1200662
28,Abisko,362.1240853
24,Abisko,362.1321592
33,Abisko,362.1352873
