Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
465.1626031,0,0,0,0,0,0,0,0,,NA,466.1699331,0,NA,NA,NA,NA,NA,NA,NA,NA,464.643198381809,0.356801618191128,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.1724265,18,30,12,2,0,0,0,0,CHNO,NA,466.1797565,-0.367845137,NA,C18H30O12N2,0,0,5,-7,-9,60.3,464.653010812913,0.346989187087331,0,0.666666666666667,1.66666666666667,0.111111111111111,0,NA,Amino Sugar,Amino Sugar,Other
465.1764245,23,30,10,0,0,0,0,0,CHO,NA,466.1837545,-0.420859987,NA,C23H30O10,0,0.222222222222222,9,-1,-1,72.6913043478261,464.65700434871,0.342995651289812,-0.434782608695652,0.434782608695652,1.30434782608696,0,0,NA,Lignin,Lignin,Other
465.18364,0,0,0,0,0,0,0,0,,NA,466.19097,0,NA,NA,NA,NA,NA,NA,NA,NA,464.664211791818,0.335788208181555,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.1892735,31,30,2,0,0,1,0,0,CHOS,NA,466.1966035,-0.2150423,NA,C31H30O2S,0.5,0.517241379310345,17,15,14,82.3645161290323,464.669839001402,0.330160998597989,-0.774193548387097,0.0645161290322581,0.967741935483871,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
465.191734,27,30,7,0,0,0,0,0,CHO,NA,466.199064,-0.306439853,NA,C27H30O7,0.3,0.404255319148936,13,6,6,77.1888888888889,464.672296753986,0.327703246014323,-0.592592592592593,0.259259259259259,1.11111111111111,0,0,NA,Other,Lignin,Other
465.1974771,33,26,1,2,0,0,0,0,CHNO,NA,466.2048071,0.514908177,NA,C33H26ON2,0.633333333333333,0.639344262295082,22,21,19,75.8454545454546,464.678033441189,0.321966558811027,-0.545454545454546,0.0303030303030303,0.787878787878788,0.0606060606060606,0,NA,Other,Cond Hydrocarbon,Other
465.1989436,0,0,0,0,0,0,0,0,,NA,466.2062736,0,NA,NA,NA,NA,NA,NA,NA,NA,464.679498303682,0.320501696318047,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.202274,0,0,0,0,0,0,0,0,,NA,466.209604,0,NA,NA,NA,NA,NA,NA,NA,NA,464.682824984928,0.317175015072451,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.2088138,19,34,11,2,0,0,0,0,CHNO,NA,466.2161438,-0.364075676,NA,C19H34O11N2,0,0,4,-7,-9,69.3,464.689357482528,0.310642517471592,-0.315789473684211,0.578947368421053,1.78947368421053,0.105263157894737,0,NA,Amino Sugar,Amino Sugar,Other
465.2128001,24,34,9,0,0,0,0,0,CHO,NA,466.2201301,-0.442159602,NA,C24H34O9,0,0.179487179487179,8,-1,-1,79.3,464.69333933139,0.306660668609766,-0.666666666666667,0.375,1.41666666666667,0,0,NA,Lignin,Lignin,Other
465.228125,28,34,6,0,0,0,0,0,CHO,NA,466.235455,-0.294632195,NA,C28H34O6,0.272727272727273,0.36,12,6,6,82.6928571428571,464.70864711947,0.291352880530042,-0.785714285714286,0.214285714285714,1.21428571428571,0,0,NA,Other,Lignin,Other
465.2339022,21,38,11,0,0,0,0,0,CHO,NA,466.2412322,-0.500545908,NA,C21H38O11,0,0,3,-8,-8,82.0142857142857,464.714417868597,0.285582131403146,-0.761904761904762,0.523809523809524,1.80952380952381,0,0,NA,Protein,Protein,Other
465.235357,0,0,0,0,0,0,0,0,,NA,466.242687,0,NA,NA,NA,NA,NA,NA,NA,NA,464.715871044154,0.284128955845802,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.2491874,25,38,8,0,0,0,0,0,CHO,NA,466.2565174,-0.438163217,NA,C25H38O8,0,0.142857142857143,7,-1,-1,85.38,464.729686001006,0.270313998994027,-0.88,0.32,1.52,0,0,NA,Protein,Protein,Other
465.2532625,0,0,0,0,0,0,0,0,,NA,466.2605925,0,NA,NA,NA,NA,NA,NA,NA,NA,464.733756550713,0.26624344928706,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.2703077,22,42,10,0,0,0,0,0,CHO,NA,466.2776377,-0.457764308,NA,C22H42O10,0,0,2,-8,-8,88.8,464.75078271789,0.249217282109669,-1,0.454545454545455,1.90909090909091,0,0,NA,Protein,Protein,Other
465.2856076,26,42,7,0,0,0,0,0,CHO,NA,466.2929376,-0.363843646,NA,C26H42O7,0,0.111111111111111,6,-1,-1,90.9923076923077,464.766065533885,0.233934466114704,-1.07692307692308,0.269230769230769,1.61538461538462,0,0,NA,Lipid,Lipid,Other
465.3042217,27,46,4,0,0,1,0,0,CHOS,NA,466.3115517,-0.389872537,NA,C27H46O4S,0,0.0833333333333333,5,1,0,98.3,464.784658849215,0.215341150785036,-1.33333333333333,0.148148148148148,1.7037037037037,0,0,NA,Lipid,Lipid,Other
465.3430468,0,0,0,0,0,0,0,0,,NA,466.3503768,0,NA,NA,NA,NA,NA,NA,NA,NA,464.823440596761,0.176559403238514,NA,NA,NA,NA,NA,NA,NA,NA,NA
466.0780053,23,17,10,1,0,0,0,0,CHNO,NA,467.0853353,0.077108694,NA,C23H17O10N,0.416666666666667,0.588235294117647,16,6,5,52.8652173913043,465.557578435535,0.442421564465462,0.260869565217391,0.434782608695652,0.739130434782609,0.0434782608695652,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
466.098928,20,21,12,1,0,0,0,0,CHNO,NA,467.106258,-0.365417834,NA,C20H21O12N,0,0.307692307692308,11,-1,-2,51.75,465.578477773061,0.421522226939203,0.3,0.6,1.05,0.05,0,NA,Lignin,Lignin,Other
466.1069578,18,28,10,0,0,1,1,0,CHOSP,NA,467.1142878,0.332068299,NA,C18H28O10SP,0,0,5.5,-4.5,-6.5,77.7166666666667,465.586498606914,0.413501393085653,-0.611111111111111,0.555555555555556,1.55555555555556,0,0.0555555555555556,0,Amino Sugar,Amino Sugar,Lipid
466.1281508,15,32,12,0,0,1,1,0,CHOSP,NA,467.1354808,0.468202773,NA,C15H32O12SP,0,0,0.5,-11.5,-13.5,81.2,465.607667942621,0.392332057378724,-0.733333333333333,0.8,2.13333333333333,0,0.0666666666666667,0,Carbohydrate,Carbohydrate,Carbohydrate
466.1464915,0,0,0,0,0,0,0,0,,NA,467.1538215,0,NA,NA,NA,NA,NA,NA,NA,NA,465.625988163232,0.374011836768204,NA,NA,NA,NA,NA,NA,NA,NA,NA
466.164515,0,0,0,0,0,0,0,0,,NA,467.171845,0,NA,NA,NA,NA,NA,NA,NA,NA,465.643991538031,0.356008461969338,NA,NA,NA,NA,NA,NA,NA,NA,NA
466.1676379,0,0,0,0,0,0,0,0,,NA,467.1749679,0,NA,NA,NA,NA,NA,NA,NA,NA,465.647110950973,0.352889049027397,NA,NA,NA,NA,NA,NA,NA,NA,NA
466.171651,22,29,10,1,0,0,0,0,CHNO,NA,467.178981,-0.468130912,NA,C22H29O10N,0,0.1875,9,-1,-2,68.0727272727273,465.651119569909,0.348880430090674,-0.272727272727272,0.454545454545455,1.31818181818182,0.0454545454545455,0,NA,Lignin,Lignin,Other
466.1829152,0,0,0,0,0,0,0,0,,NA,467.1902452,0,NA,NA,NA,NA,NA,NA,NA,NA,465.662371192203,0.337628807796989,NA,NA,NA,NA,NA,NA,NA,NA,NA
466.2040054,0,0,0,0,0,0,0,0,,NA,467.2113354,0,NA,NA,NA,NA,NA,NA,NA,NA,465.683437842697,0.316562157302712,NA,NA,NA,NA,NA,NA,NA,NA,NA
466.219329,0,0,0,0,0,0,0,0,,NA,467.226659,0,NA,NA,NA,NA,NA,NA,NA,NA,465.698744332229,0.301255667771386,NA,NA,NA,NA,NA,NA,NA,NA,NA
466.2404814,0,0,0,0,0,0,0,0,,NA,467.2478114,0,NA,NA,NA,NA,NA,NA,NA,NA,465.71987311327,0.280126886730216,NA,NA,NA,NA,NA,NA,NA,NA,NA
467.0254377,22,12,12,0,0,0,0,0,CHO,NA,468.0327677,-0.345551224,NA,C22H12O12,0.5,0.6875,17,5,5,44.7545454545455,466.503952924053,0.496047075947274,0.545454545454545,0.545454545454545,0.545454545454545,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
467.0465427,19,16,14,0,0,0,0,0,CHO,NA,468.0538727,-0.397509974,NA,C19H16O14,0,0.416666666666667,12,-2,-2,42.3,466.525034358021,0.474965641978827,0.631578947368421,0.736842105263158,0.842105263157895,0,0,NA,Tannin,Tannin,Other
467.059502,27,16,6,0,0,1,0,0,CHOS,NA,468.066832,0.043173329,NA,C27H16O6S,0.65,0.695652173913043,20,14,13,62.4111111111111,466.537979187551,0.462020812448941,-0.0740740740740744,0.222222222222222,0.592592592592593,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
467.0618374,23,16,11,0,0,0,0,0,CHO,NA,468.0691674,-0.315083598,NA,C23H16O11,0.416666666666667,0.6,16,5,5,52.8652173913043,466.540311979823,0.459688020177452,0.260869565217391,0.478260869565217,0.695652173913043,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
467.0676817,16,20,16,0,0,0,0,0,CHO,NA,468.0750117,-0.37694803,NA,C16H20O16,0,0,7,-9,-9,38.925,466.546149754025,0.453850245975104,0.75,1,1.25,0,0,NA,Tannin,Tannin,Other
467.082959,20,20,13,0,0,0,0,0,CHO,NA,468.090289,-0.331753588,NA,C20H20O13,0,0.333333333333333,11,-2,-2,51.75,466.561409995255,0.438590004744697,0.3,0.65,1,0,0,NA,Lignin;Tannin,Lignin,Other
467.0982243,24,20,10,0,0,0,0,0,CHO,NA,468.1055543,-0.312103307,NA,C24H20O10,0.357142857142857,0.526315789473684,15,5,5,60.3,466.576658249885,0.423341750115071,0,0.416666666666667,0.833333333333333,0,0,NA,Lignin,Lignin,Other
467.101776,21,24,10,0,0,1,0,0,CHOS,NA,468.109106,0.07576013,NA,C21H24O10S,0,0.266666666666667,10,0,-1,63.0142857142857,466.580205984025,0.419794015975071,-0.0952380952380949,0.476190476190476,1.14285714285714,0,0,NA,Lignin,Lignin,Other
467.1041009,17,24,15,0,0,0,0,0,CHO,NA,468.1114309,-0.304954398,NA,C17H24O15,0,0,6,-9,-9,50.2411764705882,466.582528288021,0.417471711979147,0.352941176470588,0.882352941176471,1.41176470588235,0,0,NA,Other,Tannin,Other
467.114902,0,0,0,0,0,0,0,0,,NA,468.122232,0,NA,NA,NA,NA,NA,NA,NA,NA,466.593317327416,0.406682672583941,NA,NA,NA,NA,NA,NA,NA,NA,NA
467.1193682,21,24,12,0,0,0,0,0,CHO,NA,468.1266982,-0.281118073,NA,C21H24O12,0,0.266666666666667,10,-2,-2,60.3,466.597778540417,0.402221459582734,0,0.571428571428571,1.14285714285714,0,0,NA,Lignin,Lignin,Other
467.130633,20,24,11,2,0,0,0,0,CHNO,NA,468.137963,-0.21397109,NA,C20H24O11N2,0,0.2,10,-1,-3,54.6,466.609030762041,0.390969237959041,0.2,0.55,1.2,0.1,0,NA,Lignin,Lignin,Other
467.13229,29,24,4,0,0,1,0,0,CHOS,NA,468.13962,0.079454944,NA,C29H24O4S,0.541666666666667,0.576923076923077,18,14,13,74.0586206896552,466.61068591182,0.389314088180015,-0.482758620689655,0.137931034482759,0.827586206896552,0,0,NA,Unsat Hydrocarbon,Lignin,Other
467.1345847,25,24,9,0,0,0,0,0,CHO,NA,468.1419147,-0.365676435,NA,C25H24O9,0.3125,0.463414634146341,14,5,5,67.14,466.612978049537,0.387021950462554,-0.24,0.36,0.96,0,0,NA,Lignin,Lignin,Other
467.1404737,31,20,3,2,0,0,0,0,CHNO,NA,468.1478037,-0.544836955,NA,C31H20O3N2,0.692307692307692,0.709090909090909,23,20,18,67.6548387096774,466.618860473827,0.381139526172603,-0.258064516129032,0.0967741935483871,0.645161290322581,0.0645161290322581,0,NA,Other,Cond Hydrocarbon,Other
467.1517193,17,28,13,2,0,0,0,0,CHNO,NA,468.1590493,-0.305964336,NA,C17H28O13N2,0,0,5,-8,-10,53.5941176470588,466.63009351689,0.369906483109958,0.235294117647059,0.764705882352941,1.64705882352941,0.117647058823529,0,NA,Carbohydrate,Carbohydrate,Other
467.1557365,22,28,11,0,0,0,0,0,CHO,NA,468.1630665,-0.317863382,NA,C22H28O11,0,0.212121212121212,9,-2,-2,68.0727272727273,466.634106231249,0.365893768751391,-0.272727272727272,0.5,1.27272727272727,0,0,NA,Lignin,Lignin,Other
467.1668889,21,28,10,2,0,0,0,0,CHNO,NA,468.1742189,-0.490787199,NA,C21H28O10N2,0,0.142857142857143,9,-1,-3,63.0142857142857,466.645246178379,0.354753821620875,-0.0952380952380949,0.476190476190476,1.33333333333333,0.0952380952380952,0,NA,Lignin,Lignin,Other
467.16851,30,28,3,0,0,1,0,0,CHOS,NA,468.17584,-0.27406365,NA,C30H28O3S,0.5,0.527272727272727,17,14,13,79.3,466.646865468244,0.353134531755586,-0.666666666666667,0.1,0.933333333333333,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
467.1709797,26,28,8,0,0,0,0,0,CHO,NA,468.1783097,-0.34535267,NA,C26H28O8,0.277777777777778,0.409090909090909,13,5,5,73.4538461538462,466.649332410555,0.350667589444697,-0.461538461538462,0.307692307692308,1.07692307692308,0,0,NA,Lignin,Lignin,Other
467.1767519,32,24,2,2,0,0,0,0,CHNO,NA,468.1840819,0.534683199,NA,C32H24O2N2,0.642857142857143,0.655172413793103,22,20,18,72.76875,466.655098165265,0.344901834734742,-0.4375,0.0625,0.75,0.0625,0,NA,Unsat Hydrocarbon,Cond Hydrocarbon,Other
467.1782424,0,0,0,0,0,0,0,0,,NA,468.1855724,0,NA,NA,NA,NA,NA,NA,NA,NA,466.65658700096,0.343412999040368,NA,NA,NA,NA,NA,NA,NA,NA,NA
467.188021,18,32,12,2,0,0,0,0,CHNO,NA,468.195351,-0.484938425,NA,C18H32O12N2,0,0,4,-8,-10,63.4666666666667,466.666354682088,0.333645317912499,-0.111111111111111,0.666666666666667,1.77777777777778,0.111111111111111,0,NA,Amino Sugar,Amino Sugar,Other
467.192077,23,32,10,0,0,0,0,0,CHO,NA,468.199407,-0.413843268,NA,C23H32O10,0,0.166666666666667,8,-2,-2,75.1695652173913,466.670406153122,0.329593846878367,-0.521739130434782,0.434782608695652,1.39130434782609,0,0,NA,Lignin,Lignin,Other
467.1958862,20,36,10,0,0,1,0,0,CHOS,NA,468.2032162,0.523798214,NA,C20H36O10S,0,0,3,-7,-8,80.25,466.674211099735,0.325788900265081,-0.7,0.5,1.8,0,0,NA,Protein,Protein,Other
467.204868,31,32,2,0,0,1,0,0,CHOS,NA,468.212198,-0.332789207,NA,C31H32O2S,0.464285714285714,0.482758620689655,16,14,13,84.2032258064516,466.683182870577,0.316817129423214,-0.838709677419355,0.0645161290322581,1.03225806451613,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
467.2131386,33,28,1,2,0,0,0,0,CHNO,NA,468.2204686,0.537191731,NA,C33H28ON2,0.6,0.60655737704918,21,20,18,77.5727272727273,466.691444235551,0.308555764449068,-0.606060606060606,0.0303030303030303,0.848484848484849,0.0606060606060606,0,NA,Other,Unsat Hydrocarbon,Other
467.2146125,0,0,0,0,0,0,0,0,,NA,468.2219425,0,NA,NA,NA,NA,NA,NA,NA,NA,466.692916489781,0.307083510218945,NA,NA,NA,NA,NA,NA,NA,NA,NA
467.2284683,24,36,9,0,0,0,0,0,CHO,NA,468.2357983,-0.401500982,NA,C24H36O9,0,0.128205128205128,7,-2,-2,81.675,466.706756818271,0.293243181729054,-0.75,0.375,1.5,0,0,NA,Protein,Protein,Other
467.2436753,28,36,6,0,0,0,0,0,CHO,NA,468.2510053,-0.506349311,NA,C28H36O6,0.227272727272727,0.32,11,5,5,84.7285714285714,466.721946837999,0.278053162001072,-0.857142857142857,0.214285714285714,1.28571428571429,0,0,NA,Other,Lignin,Other
467.2495883,21,40,11,0,0,0,0,0,CHO,NA,468.2569183,-0.421428063,NA,C21H40O11,0,0,2,-9,-9,84.7285714285714,466.72785323549,0.272146764509671,-0.857142857142857,0.523809523809524,1.9047619047619,0,0,NA,Protein,Protein,Other
467.2648811,25,40,8,0,0,0,0,0,CHO,NA,468.2722111,-0.343127776,NA,C25H40O8,0,0.0952380952380952,6,-2,-2,87.66,466.743128959413,0.256871040586759,-0.96,0.32,1.6,0,0,NA,Protein,Protein,Other
467.2860325,22,44,10,0,0,0,0,0,CHO,NA,468.2933625,-0.296130558,NA,C22H44O10,0,0,1,-9,-9,91.3909090909091,466.764256741571,0.235743258429011,-1.09090909090909,0.454545454545455,2,0,0,NA,Protein,Protein,Other
468.049849,16,22,12,0,0,1,1,0,CHOSP,NA,469.057179,0.35663899,NA,C16H22O12SP,0,0,6.5,-5.5,-7.5,62.08125,467.527220357243,0.472779642756507,-0.0625,0.75,1.375,0,0.0625,0,Other,Tannin,Other
468.0861943,17,26,11,0,0,1,1,0,CHOSP,NA,469.0935243,0.270794719,NA,C17H26O11SP,0,0,5.5,-5.5,-7.5,72.0352941176471,467.563525073757,0.436474926243193,-0.411764705882353,0.647058823529412,1.52941176470588,0,0.0588235294117647,0,Amino Sugar,Amino Sugar,Other
468.114382,20,23,12,1,0,0,0,0,CHNO,NA,469.121712,-0.781785933,NA,C20H23O12N,0,0.230769230769231,10,-2,-3,54.6,467.591681299119,0.408318700880841,0.2,0.6,1.15,0.05,0,NA,Lignin,Lignin,Other
468.122553,18,30,10,0,0,1,1,0,CHOSP,NA,469.129883,0.213740451,NA,C18H30O10SP,0,0,4.5,-5.5,-7.5,80.8833333333333,467.599843175308,0.400156824692431,-0.722222222222222,0.555555555555556,1.66666666666667,0,0.0555555555555556,0,Amino Sugar,Amino Sugar,Lipid
468.137727,22,30,7,0,0,1,1,0,CHOSP,NA,469.145057,0.038661822,NA,C22H30O7SP,0,0.181818181818182,8.5,1.5,-0.5,84.9136363636364,467.615000231884,0.384999768116415,-0.863636363636363,0.318181818181818,1.36363636363636,0,0.0454545454545455,0,Lignin,Lignin,Lipid
468.143728,0,0,0,0,0,0,0,0,,NA,469.151058,0,NA,NA,NA,NA,NA,NA,NA,NA,467.620994531113,0.379005468886589,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.1509613,21,27,11,1,0,0,0,0,CHNO,NA,469.1582913,-0.368586948,NA,C21H27O11N,0,0.172413793103448,9,-2,-3,63.0142857142857,467.628219754346,0.371780245654008,-0.0952380952380949,0.523809523809524,1.28571428571429,0.0476190476190476,0,NA,Lignin,Lignin,Other
468.1621376,0,0,0,0,0,0,0,0,,NA,469.1694676,0,NA,NA,NA,NA,NA,NA,NA,NA,467.63938357479,0.360616425210424,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.1985764,0,0,0,0,0,0,0,0,,NA,469.2059064,0,NA,NA,NA,NA,NA,NA,NA,NA,467.6757816869,0.324218313100062,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.209711,0,0,0,0,0,0,0,0,,NA,469.217041,0,NA,NA,NA,NA,NA,NA,NA,NA,467.686903853906,0.313096146093812,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.219699,0,0,0,0,0,0,0,0,,NA,469.227029,0,NA,NA,NA,NA,NA,NA,NA,NA,467.696880701216,0.303119298783884,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.2461218,0,0,0,0,0,0,0,0,,NA,469.2534518,0,NA,NA,NA,NA,NA,NA,NA,NA,467.723273997282,0.276726002718362,NA,NA,NA,NA,NA,NA,NA,NA,NA
469.0257687,18,14,15,0,0,0,0,0,CHO,NA,470.0330987,-0.477910196,NA,C18H14O15,0,0.428571428571429,12,-3,-3,34.9666666666667,468.502050336588,0.497949663411987,0.888888888888889,0.833333333333333,0.777777777777778,0,0,NA,Tannin,Cond Hydrocarbon,Other
469.04111,22,14,12,0,0,0,0,0,CHO,NA,470.04844,-0.296759254,NA,C22H14O12,0.4,0.625,16,4,4,47.3454545454545,468.517374506355,0.482625493644605,0.454545454545455,0.545454545454545,0.636363636363636,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
469.062167,19,18,14,0,0,0,0,0,CHO,NA,470.069497,-0.450558812,NA,C19H18O14,0,0.333333333333333,11,-3,-3,45.3,468.538407993921,0.461592006078945,0.526315789473684,0.736842105263158,0.947368421052632,0,0,NA,Tannin,Tannin,Other
469.065485,16,22,14,0,0,1,0,0,CHOS,NA,470.072815,-0.561529774,NA,C16H22O14S,0,0,6,-8,-9,46.05,468.541722289013,0.458277710987375,0.5,0.875,1.375,0,0,NA,Other,Tannin,Other
469.0697705,30,17,1,1,0,1,1,0,CHNOSP,NA,470.0771005,0.427123781,NA,C30H17ONSP,0.75,0.754716981132076,23.5,22.5,19.5,74.55,468.546003003785,0.453996996214983,-0.5,0.0333333333333333,0.566666666666667,0.0333333333333333,0.0333333333333333,1,Other,Cond Hydrocarbon,Phytochemical
469.0774712,23,18,11,0,0,0,0,0,CHO,NA,470.0848012,-0.348284485,NA,C23H18O11,0.333333333333333,0.542857142857143,15,4,4,55.3434782608696,468.553695105115,0.446304894885373,0.173913043478261,0.478260869565217,0.782608695652174,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
469.083171,16,22,16,0,0,0,0,0,CHO,NA,470.090501,-0.717316763,NA,C16H22O16,0,0,6,-10,-10,42.4875,468.559388540667,0.440611459333013,0.625,1,1.375,0,0,NA,Other,Tannin,Other
469.0865925,26,18,5,2,0,1,0,0,CHNOS,NA,470.0939225,0.483427088,NA,C26H18O5N2S,0.611111111111111,0.658536585365854,19,14,11,60.3,468.56280622019,0.437193779810457,0,0.192307692307692,0.692307692307692,0.0769230769230769,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
469.096305,24,22,8,0,0,1,0,0,CHOS,NA,470.103635,0.093111403,NA,C24H22O8S,0.333333333333333,0.473684210526316,14,6,5,65.05,468.572507875125,0.427492124874732,-0.166666666666667,0.333333333333333,0.916666666666667,0,0,NA,Lignin,Lignin,Other
469.0985975,20,22,13,0,0,0,0,0,CHO,NA,470.1059275,-0.354969635,NA,C20H22O13,0,0.259259259259259,10,-3,-3,54.6,468.574797815299,0.425202184700709,0.2,0.65,1.1,0,0,NA,Lignin;Tannin,Lignin,Other
469.109847,19,22,12,2,0,0,0,0,CHNO,NA,470.117177,-0.320613618,NA,C19H22O12N2,0,0.181818181818182,10,-2,-4,48.3,468.586034754007,0.41396524599287,0.421052631578947,0.631578947368421,1.15789473684211,0.105263157894737,0,NA,Lignin,Lignin,Other
469.1138792,24,22,10,0,0,0,0,0,CHO,NA,470.1212092,-0.300492909,NA,C24H22O10,0.285714285714286,0.473684210526316,14,4,4,62.675,468.590062451617,0.409937548383425,-0.083333333333333,0.416666666666667,0.916666666666667,0,0,NA,Lignin,Lignin,Other
469.1197317,17,26,15,0,0,0,0,0,CHO,NA,470.1270617,-0.344534565,NA,C17H26O15,0,0,5,-10,-10,53.5941176470588,468.595908416663,0.40409158333722,0.235294117647059,0.882352941176471,1.52941176470588,0,0,NA,Carbohydrate,Carbohydrate,Other
469.1291212,28,22,7,0,0,0,0,0,CHO,NA,470.1364512,-0.330625926,NA,C28H22O7,0.523809523809524,0.591836734693878,18,11,11,68.4428571428571,468.605287432263,0.394712567736804,-0.285714285714286,0.25,0.785714285714286,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
469.1350316,21,26,12,0,0,0,0,0,CHO,NA,470.1423616,-0.259679154,NA,C21H26O12,0,0.2,9,-3,-3,63.0142857142857,468.611191232658,0.388808767342255,-0.0952380952380949,0.571428571428571,1.23809523809524,0,0,NA,Lignin,Lignin,Other
469.13688,0,0,0,0,0,0,0,0,,NA,470.14421,0,NA,NA,NA,NA,NA,NA,NA,NA,468.613037568718,0.3869624312822,NA,NA,NA,NA,NA,NA,NA,NA,NA
469.1383483,18,30,12,0,0,1,0,0,CHOS,NA,470.1456783,-0.365075404,NA,C18H30O12S,0,0,4,-8,-9,66.6333333333333,468.614504229201,0.385495770799082,-0.222222222222222,0.666666666666667,1.66666666666667,0,0,NA,Amino Sugar,Amino Sugar,Other
469.1462333,20,26,11,2,0,0,0,0,CHNO,NA,470.1535633,-0.319006344,NA,C20H26O11N2,0,0.12,9,-2,-4,57.45,468.622380424739,0.377619575260553,0.1,0.55,1.3,0.1,0,NA,Lignin,Lignin,Other
469.1478846,29,26,4,0,0,1,0,0,CHOS,NA,470.1552146,-0.038855256,NA,C29H26O4S,0.5,0.538461538461538,17,13,12,76.0241379310345,468.624029880883,0.375970119116857,-0.551724137931035,0.137931034482759,0.896551724137931,0,0,NA,Unsat Hydrocarbon,Lignin,Other
469.1502562,25,26,9,0,0,0,0,0,CHO,NA,470.1575862,-0.31854313,NA,C25H26O9,0.25,0.414634146341463,13,4,4,69.42,468.626398832733,0.3736011672666,-0.32,0.36,1.04,0,0,NA,Lignin,Lignin,Other
469.1560781,31,22,3,2,0,0,0,0,CHNO,NA,470.1634081,0.663577566,NA,C31H22O3N2,0.653846153846154,0.672727272727273,22,19,17,69.4935483870968,468.632214231948,0.367785768052158,-0.32258064516129,0.0967741935483871,0.709677419354839,0.0645161290322581,0,NA,Unsat Hydrocarbon,Cond Hydrocarbon,Other
469.1576204,0,0,0,0,0,0,0,0,,NA,470.1649504,0,NA,NA,NA,NA,NA,NA,NA,NA,468.633754809802,0.366245190198129,NA,NA,NA,NA,NA,NA,NA,NA,NA
469.163782,29,29,1,1,0,1,1,0,CHNOSP,NA,470.171112,0.663369643,NA,C29H29ONSP,0.5,0.509803921568627,16.5,15.5,12.5,86.8344827586207,468.639909529704,0.360090470295688,-0.931034482758621,0.0344827586206897,1,0.0344827586206897,0.0344827586206897,1,Other,Unsat Hydrocarbon,Phytochemical
469.167322,17,30,13,2,0,0,0,0,CHNO,NA,470.174652,-0.405389664,NA,C17H30O13N2,0,0,4,-9,-11,56.9470588235294,468.643445576909,0.356554423091325,0.117647058823529,0.764705882352941,1.76470588235294,0.117647058823529,0,NA,Carbohydrate,Carbohydrate,Other
469.1713834,22,30,11,0,0,0,0,0,CHO,NA,470.1787134,-0.323153241,NA,C22H30O11,0,0.151515151515152,8,-3,-3,70.6636363636364,468.647502441913,0.352497558086839,-0.363636363636363,0.5,1.36363636363636,0,0,NA,Lignin,Lignin,Other
469.1826353,21,30,10,2,0,0,0,0,CHNO,NA,470.1899653,-0.283724992,NA,C21H30O10N2,0,0.0714285714285714,8,-2,-4,65.7285714285714,468.658741777941,0.341258222058912,-0.190476190476191,0.476190476190476,1.42857142857143,0.0952380952380952,0,NA,Lignin,Lignin,Other
469.1866252,26,30,8,0,0,0,0,0,CHO,NA,470.1939552,-0.353726422,NA,C26H30O8,0.222222222222222,0.363636363636364,12,4,4,75.6461538461538,468.662727222783,0.337272777216924,-0.538461538461538,0.307692307692308,1.15384615384615,0,0,NA,Lignin,Lignin,Other
469.1923864,32,26,2,2,0,0,0,0,CHNO,NA,470.1997164,0.499247736,NA,C32H26O2N2,0.607142857142857,0.620689655172414,21,19,17,74.55,468.668481989776,0.331518010224329,-0.5,0.0625,0.8125,0.0625,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
469.1939235,0,0,0,0,0,0,0,0,,NA,470.2012535,0,NA,NA,NA,NA,NA,NA,NA,NA,468.670017373436,0.32998262656389,NA,NA,NA,NA,NA,NA,NA,NA,NA
