"Site1"	"Site2"	"BetaNTI"	"RCBC"	"Assembly_Process.BetaNTI"	"Assembly_Process.RCBC"	"Assembly_Process"	"SampleID.Site1"	"Month.Site1"	"Habitat.Site1"	"Core.Site1"	"Depth.Site1"	"Year.Site1"	"Sampletype.Site1"	"hash.Site1"	"Month__.Site1"	"Year__.Site1"	"Date__.Site1"	"FieldSampling__.Site1"	"Habitat__.Site1"	"Site__.Site1"	"Core__.Site1"	"GPS__.Site1"	"image_url__.Site1"	"DepthCode__.Site1"	"DepthMin__.Site1"	"DepthMax__.Site1"	"DepthAvg__.Site1"	"metaG_ACE__.Site1"	"metaG_JGI_NovaSeq__.Site1"	"FTIR__.Site1"	"FTICRMS__.Site1"	"EEMS__.Site1"	"ALD.cm__.Site1"	"WTD.cm_neg.is.below.sfc__.Site1"	"T, air (C).Site1"	"T, soil (C).Site1"	"Weather Conditions on Day of Coring.Site1"	"Conductivity (uS).Site1"	"Redox Potential (ORP) (uncalibrated; relative values only).Site1"	"pH (porewater).Site1"	"CH4.mM__.Site1"	"CO2.mM__.Site1"	"CH4.percent.Site1"	"CO2.percent.Site1"	"d13C_CH4__.Site1"	"d13C_CO2__.Site1"	"dD_CH4__.Site1"	"dD_H2O.Site1"	"d18O_H2O.Site1"	"DOC.mM__.Site1"	"TN.mM__.Site1"	"Acetate.uM__.Site1"	"Sulfate.uM__.Site1"	"Phosphate.uM__.Site1"	"Nitrate.uM__.Site1"	"Ammonia.uM__.Site1"	"C.percent__.Site1"	"N.percent__.Site1"	"d13C_peat__.Site1"	"d15N_peat__.Site1"	"pool.DOM.Site1"	"pool.dD_CH4.Site1"	"UpdateDate__.DepthInfo.Site1"	"UpdateDate__.Biogeochemistry.Site1"	"Notes__.DepthInfo.Site1"	"Notes__.Biogeochemistry.Site1"	"sample.Site1"	"temporal_sample_id.Site1"	"DepthCodeMod.Site1"	"WTD.Site1"	"ALD.Site1"	"SampleID.Site2"	"Month.Site2"	"Habitat.Site2"	"Core.Site2"	"Depth.Site2"	"Year.Site2"	"Sampletype.Site2"	"hash.Site2"	"Month__.Site2"	"Year__.Site2"	"Date__.Site2"	"FieldSampling__.Site2"	"Habitat__.Site2"	"Site__.Site2"	"Core__.Site2"	"GPS__.Site2"	"image_url__.Site2"	"DepthCode__.Site2"	"DepthMin__.Site2"	"DepthMax__.Site2"	"DepthAvg__.Site2"	"metaG_ACE__.Site2"	"metaG_JGI_NovaSeq__.Site2"	"FTIR__.Site2"	"FTICRMS__.Site2"	"EEMS__.Site2"	"ALD.cm__.Site2"	"WTD.cm_neg.is.below.sfc__.Site2"	"T, air (C).Site2"	"T, soil (C).Site2"	"Weather Conditions on Day of Coring.Site2"	"Conductivity (uS).Site2"	"Redox Potential (ORP) (uncalibrated; relative values only).Site2"	"pH (porewater).Site2"	"CH4.mM__.Site2"	"CO2.mM__.Site2"	"CH4.percent.Site2"	"CO2.percent.Site2"	"d13C_CH4__.Site2"	"d13C_CO2__.Site2"	"dD_CH4__.Site2"	"dD_H2O.Site2"	"d18O_H2O.Site2"	"DOC.mM__.Site2"	"TN.mM__.Site2"	"Acetate.uM__.Site2"	"Sulfate.uM__.Site2"	"Phosphate.uM__.Site2"	"Nitrate.uM__.Site2"	"Ammonia.uM__.Site2"	"C.percent__.Site2"	"N.percent__.Site2"	"d13C_peat__.Site2"	"d15N_peat__.Site2"	"pool.DOM.Site2"	"pool.dD_CH4.Site2"	"UpdateDate__.DepthInfo.Site2"	"UpdateDate__.Biogeochemistry.Site2"	"Notes__.DepthInfo.Site2"	"Notes__.Biogeochemistry.Site2"	"sample.Site2"	"temporal_sample_id.Site2"	"DepthCodeMod.Site2"	"WTD.Site2"	"ALD.Site2"	"StochasticDeterministic"
"20120800_P1M"	"20120600_S1S"	-1.96837906428581	1	NA	"Dispersal limitation and drift"	"Dispersal limitation and drift"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_S_1_S_12_so_R1"	"June"	"Bog"	1	"S"	2012	"peat"	"ccff03c4-04bf-438e-8203-e6c0fdd83fe7"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"1"	"N 68 21.1993, E 19 02.8511"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_1_June2012.png']"	"S"	1	4	2.5	"20120600_S1S"	NA	NA	NA	NA	"17"	"-4"	11.3	9.5	"Sunny both days"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.428	0.532	-25.53228	-0.083315	NA	NA	20200703	20200924	NA	NA	"201206_S1_01-04"	NA	"S"	-4	17	"Stochastic"
"20120800_P1M"	"20120600_S1M"	-2.3667125130369	NA	"Homogenous selection"	NA	"Homogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_S_1_M_12_so_R1"	"June"	"Bog"	1	"M"	2012	"peat"	"0fdcbd19-7ec2-4045-b98f-31f87c36a03d"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"1"	"N 68 21.1993, E 19 02.8511"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_1_June2012.png']"	"M"	4	7	5.5	"20120600_S1M"	NA	NA	NA	NA	"17"	"-4"	11.3	4.4	"Sunny both days"	NA	NA	4.1	0.029361973	0.932065368	NA	NA	-67.053125	-14.91775	-323.671	-85.98551558	-11.78232553	3.647039898	0.065618794	NA	2.8	NA	0.65	2.907016741	44.336	0.651	-24.63115	0.4337825	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S1_04-07"	NA	"M"	-4	17	"Deterministic"
"20120800_P1M"	"20120600_S1D"	-2.9388857263325	NA	"Homogenous selection"	NA	"Homogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_S_1_D_12_so_R1"	"June"	"Bog"	1	"D"	2012	"peat"	"0ff84915-67ae-4df9-9379-2937a445fc0a"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"1"	"N 68 21.1993, E 19 02.8511"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_1_June2012.png']"	"D"	14	17	15.5	"20120600_S1D"	NA	NA	NA	"X"	"17"	"-4"	11.3	0.9	"Sunny both days"	NA	NA	4.2	0.191721306	2.390255061	NA	NA	-60.71304167	-10.2655	-324.282	-85.70703265	-11.54350016	4.460415978	0.071516644	NA	2.85	NA	1.85	0.92910102	43.328	0.501	-24.89596	-0.07819985	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S1_14-17"	NA	"X0"	-4	17	"Deterministic"
"20120800_P1M"	"20120600_S2S"	-3.58668566372557	NA	"Homogenous selection"	NA	"Homogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_S_2_S_12_so_R1"	"June"	"Bog"	2	"S"	2012	"peat"	"1ec6aba5-42da-45ec-832d-55925b4c8728"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1988, E 19 02.8546"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_2_June2012.png']"	"S"	1	4	2.5	"20120600_S2S"	NA	NA	NA	NA	"20"	"0"	8.4	9.6	"Sunny both days"	NA	NA	4.1	0.0320661	0.512559484	NA	NA	-65.768125	-12.232	-262.682	-80.42910201	-10.90527617	3.416179538	0.051198168	NA	1.7	NA	0.25	0.781613303	45.28	0.479	-24.84358	-0.75141145	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S2_01-04"	NA	"S"	0	20	"Deterministic"
"20120800_P1M"	"20120600_S2M"	-2.45636637971237	NA	"Homogenous selection"	NA	"Homogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_S_2_M_12_so_R1"	"June"	"Bog"	2	"M"	2012	"peat"	"f0a511b7-c41d-459d-9114-d79c26362601"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1988, E 19 02.8546"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_2_June2012.png']"	"M"	10	13	11.5	"20120600_S2M"	NA	NA	NA	NA	"20"	"0"	8.4	4.3	"Sunny both days"	NA	NA	3.9	0.142792367	1.716521822	NA	NA	-69.480625	-8.7235	-323.671	-85.2452351	-11.52627362	3.647039898	0.065618794	NA	2.8	NA	0.65	2.907016741	40.301	0.875	-23.70383	-0.33990875	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S2_10-13"	NA	"D"	0	20	"Deterministic"
"20120800_P1M"	"20120600_S2D"	-1.06741060191353	1	NA	"Dispersal limitation and drift"	"Dispersal limitation and drift"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_S_2_D_12_so_R1"	"June"	"Bog"	2	"D"	2012	"peat"	"1324905c-ed4a-4ea7-9071-2923b9b38f14"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1988, E 19 02.8546"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_2_June2012.png']"	"D"	17	20	18.5	"20120600_S2D"	NA	NA	NA	"X"	"20"	"0"	8.4	1.5	"Sunny both days"	NA	NA	4	0.427309102	2.712577179	NA	NA	-63.659875	-5.414	-324.282	-86.11862358	-11.63633473	4.460415978	0.071516644	NA	2.85	NA	1.85	0.92910102	51.142	1.233	-23.7491452	0.74756	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S2_17-20"	NA	"X0"	0	20	"Stochastic"
"20120800_P1M"	"20120600_S3S"	-3.98563001508423	NA	"Homogenous selection"	NA	"Homogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_S_3_S_12_so_R1"	"June"	"Bog"	3	"S"	2012	"peat"	"f1804025-0a1a-40c6-a347-0c5ffa3caec1"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"3"	"N 68 21.2028, E 19 02.8554"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_3_June2012.png']"	"S"	1	4	2.5	"20120600_S3S"	NA	NA	NA	NA	"19"	"0"	9.8	7	"Sunny both days"	NA	NA	4	0.003939841	0.568403411	NA	NA	NA	-16.89865	-262.682	-85.02850905	-11.39156297	3.416179538	0.051198168	NA	1.7	NA	0.25	0.781613303	41.053	0.901	-27.49265	-0.4068675	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S3_01-04"	NA	"S"	0	19	"Deterministic"
"20120800_P1M"	"20120600_S3M"	-2.40398471943476	NA	"Homogenous selection"	NA	"Homogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_S_3_M_12_so_R1"	"June"	"Bog"	3	"M"	2012	"peat"	"ae4fb481-5572-4c01-9cd0-9e39fa5ddab0"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"3"	"N 68 21.2028, E 19 02.8554"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_3_June2012.png']"	"M"	9	12	10.5	"20120600_S3M"	NA	NA	NA	NA	"19"	"0"	9.8	3.5	"Sunny both days"	NA	NA	4	0.009312904	0.984570405	NA	NA	NA	-16.98825	-323.671	-85.95536482	-11.51430449	3.647039898	0.065618794	NA	2.8	NA	0.65	2.907016741	43.96	0.799	-26.03959	-0.4440125	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S3_09-12"	NA	"D"	0	19	"Deterministic"
"20120800_P1M"	"20120600_S3D"	-1.96337830627962	1	NA	"Dispersal limitation and drift"	"Dispersal limitation and drift"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_S_3_D_12_so_R1"	"June"	"Bog"	3	"D"	2012	"peat"	"9b5c5ab9-a826-46bb-ba0c-3838da7a6ee1"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"3"	"N 68 21.2028, E 19 02.8554"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_3_June2012.png']"	"D"	16	19	17.5	"20120600_S3D"	NA	NA	NA	"X"	"19"	"0"	9.8	0.9	"Sunny both days"	NA	NA	4	0.250941734	2.016720598	NA	NA	-58.687625	-11.43675	-324.282	-88.03208027	-11.57093073	4.460415978	0.071516644	NA	2.85	NA	1.85	0.92910102	44.697	0.761	-26.40043	0.2676075	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S3_16-19"	NA	"X0"	0	19	"Stochastic"
"20120800_P1M"	"20120600_E1S"	9.92223680280395	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_E_1_S_12_so_R1"	"June"	"Fen"	1	"S"	2012	"peat"	"b1971e83-e152-44b5-8949-a3354f07db02"	6	2012	2012-06-03	"2012-06"	"Fen"	"Eriophorum Autochamber Site"	"1"	"N 68 21.1941, E 19 02.8114"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Erio_Core_1_June2012.png']"	"S"	1	4	2.5	"20120600_E1S"	NA	NA	NA	NA	"14"	"7"	9.1	7.8	"Sunny both days"	NA	NA	5.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.843	1.545	-27.38498	2.5227	NA	NA	20200924	20200924	NA	NA	"201206_E1_01-04"	NA	"S"	7	14	"Deterministic"
"20120800_P1M"	"20120600_E1D"	10.0837781906234	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_E_1_D_12_so_R1"	"June"	"Fen"	1	"D"	2012	"peat"	"7356f313-faed-424d-a3d4-db870a3fbbc9"	6	2012	2012-06-03	"2012-06"	"Fen"	"Eriophorum Autochamber Site"	"1"	"N 68 21.1941, E 19 02.8114"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Erio_Core_1_June2012.png']"	"D"	11	14	12.5	"20120600_E1D"	NA	NA	NA	"X"	"14"	"7"	9.1	1.4	"Sunny both days"	NA	NA	5.6	0.34381009	2.187534916	NA	NA	-55.728375	-13.11781667	NA	-79.91199736	-9.807750454	1.650634267	0.051464687	NA	7.95	NA	1.75	18.17486494	41.556	1.093	-25.8679	1.5989625	TRUE	TRUE	20200924	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_E1_11-14"	NA	"D"	7	14	"Deterministic"
"20120800_P1M"	"20120600_E2S"	10.4716537174738	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_E_2_S_12_so_R1"	"June"	"Fen"	2	"S"	2012	"peat"	"ed1142db-74e5-41b2-ba98-fd35e79d1c63"	6	2012	2012-06-03	"2012-06"	"Fen"	"Eriophorum Autochamber Site"	"2"	"N 68 21.1986, E 19 02.7959"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Erio_Core_2_June2012.png']"	"S"	1	4	2.5	"20120600_E2S"	NA	NA	NA	NA	"15"	"7"	11.9	7.6	"Sunny both days"	NA	NA	5.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.553	2.034	-28.06786	3.357485	NA	NA	20200924	20200924	NA	NA	"201206_E2_01-04"	NA	"S"	7	15	"Deterministic"
"20120800_P1M"	"20120600_E2M"	10.8944683230197	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_P_1_M_12_so_R1"	"August"	"Palsa"	1	"M"	2012	"peat"	"a985602e-c182-4412-8d68-d2ce0778dece"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2076, E 19 02.8411"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core1_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P1M"	NA	NA	NA	NA	"45"	NA	13.8	4.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.199193165	NA	-19.7052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.398	1.308	-26.0438774	0.910077467	NA	NA	20200703	20200924	NA	NA	"201208_P1_21-24"	NA	"X1"	NA	45	"June_E_2_M_12_so_R1"	"June"	"Fen"	2	"M"	2012	"peat"	"15a88d19-37e9-4f62-ac0d-5ef096c0ac04"	6	2012	2012-06-03	"2012-06"	"Fen"	"Eriophorum Autochamber Site"	"2"	"N 68 21.1986, E 19 02.7959"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Erio_Core_2_June2012.png']"	"M"	5	8	6.5	"20120600_E2M"	NA	NA	NA	NA	"15"	"7"	11.9	7	"Sunny both days"	NA	NA	5.8	0.071259878	0.690190433	NA	NA	-56.192625	-13.39041667	NA	-85.54167122	-11.26374091	1.169530968	0.045350839	NA	14.65	NA	2.1	12.42878676	38.179	2.085	-27.72545	3.6299967	TRUE	TRUE	20200924	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_E2_05-08"	NA	"M"	7	15	"Deterministic"
