New_ID,Mass
mass13094,644.1708335
mass13093,644.1531129
mass13092,644.1439347
mass13091,644.134387
mass13090,643.810716
mass13089,643.450778
mass13088,643.334085
mass13087,643.3128217
mass13086,643.2975735
mass13085,643.289367
mass13084,643.2823175
mass13083,643.277276
mass13082,643.2765118
mass13081,643.2646944
mass13080,643.2613028
mass13079,643.24824
mass13078,643.2457405
mass13077,643.2402301
mass13076,643.237907
mass13075,643.2249927
mass13074,643.2040525
mass13073,643.189382
mass13072,643.188631
mass13071,643.1734302
mass13070,643.168404
mass13069,643.1676026
mass13068,643.1525089
mass13067,643.1497092
mass13066,643.147031
mass13065,643.1404133
mass13064,643.1378445
mass13063,643.1311197
mass13062,643.0946329
mass13061,643.0585
mass13060,642.811564
mass13059,642.7749615
mass13058,642.7626497
mass13057,642.309348
mass13056,642.270099
mass13055,642.2524337
mass13054,642.2369317
mass13053,642.177872
mass13052,642.164396
mass13051,642.1551218
mass13050,642.125498
mass13049,642.1184045
mass13048,641.3183221
mass13047,641.2971853
mass13046,641.290272
mass13045,641.2818545
mass13044,641.273676
mass13043,641.2666813
mass13042,641.248964
mass13041,641.2455352
mass13040,641.230465
mass13039,641.2243503
mass13038,641.209434
mass13037,641.193982
mass13036,641.1881615
mass13035,641.1730146
mass13034,641.170109
mass13033,641.160843
mass13032,641.1577107
mass13031,641.156117
mass13030,641.154916
mass13029,641.153735
mass13028,641.152636
mass13027,641.1518257
mass13026,641.144742
mass13025,641.136589
mass13024,641.1317211
mass13023,641.1222108
mass13022,641.1154129
mass13021,641.0791483
mass13020,640.848647
mass13019,640.812128
mass13018,640.318742
mass13017,640.2940833
mass13016,640.257616
mass13015,640.2213204
mass13014,640.202872
mass13013,640.181325
mass13012,640.1397195
mass13011,639.3391073
mass13010,639.3027974
mass13009,639.2663556
mass13008,639.2510825
mass13007,639.2332505
mass13006,639.2300968
mass13005,639.2147673
mass13004,639.199408
mass13003,639.1934915
mass13002,639.1783647
mass13001,639.1723833
mass13000,639.1572265
mass12999,639.142001
mass12998,639.139191
mass12997,639.1361058
mass12996,639.121072
mass12995,639.120403
mass12994,639.110453
mass12993,639.0995968
mass12992,639.0950645
mass12991,639.060939
mass12990,638.852927
mass12989,638.81638
mass12988,638.682526
mass12987,638.1870734
mass12986,638.087344
mass12985,637.4327607
mass12984,637.359736
mass12983,637.3233883
mass12982,637.287884
mass12981,637.2871073
mass12980,637.271824
mass12979,637.2505378
mass12978,637.235038
mass12977,637.2201182
mass12976,637.2142716
mass12975,637.203257
mass12974,637.198976
mass12973,637.190593
mass12972,637.1837731
mass12971,637.178454
mass12970,637.177741
mass12969,637.1626373
mass12968,637.160252
mass12967,637.1566793
mass12966,637.142185
mass12965,637.1413884
mass12964,637.121824
mass12963,637.1198552
mass12962,637.1052877
mass12961,637.0838554
mass12960,636.854729
mass12959,636.2076996
mass12958,636.1996633
mass12957,636.186614
mass12956,635.4169968
mass12955,635.3441155
mass12954,635.3079204
mass12953,635.2924985
mass12952,635.2714106
mass12951,635.2603615
mass12950,635.2351169
mass12949,635.21559
mass12948,635.205262
mass12947,635.2045429
mass12946,635.1983985
mass12945,635.184044
mass12944,635.1833076
mass12943,635.1750255
mass12942,635.1681418
mass12941,635.16529
mass12940,635.1621568
mass12939,635.140893
mass12938,635.1259584
mass12937,635.104212
mass12936,635.0532297
mass12935,634.38349
mass12934,634.2568177
mass12933,634.2017863
mass12932,634.1922163
mass12931,634.076755
mass12930,633.674237
mass12929,633.3801485
mass12928,633.328383
mass12927,633.31357
mass12926,633.2921087
mass12925,633.277138
mass12924,633.2558043
mass12923,633.240409
mass12922,633.2252083
mass12921,633.2083155
mass12920,633.204795
mass12919,633.2039914
mass12918,633.1982984
mass12917,633.1888714
mass12916,633.1829889
mass12915,633.172184
mass12914,633.168641
mass12913,633.167692
mass12912,633.1531635
mass12911,633.1522602
mass12910,633.1466338
mass12909,633.123459
mass12908,633.11019
mass12907,633.0738085
mass12906,632.240939
mass12905,632.2046988
mass12904,632.1767312
mass12903,632.134254
mass12902,631.75438
mass12901,631.3128445
mass12900,631.2975598
mass12899,631.2764305
mass12898,631.260889
mass12897,631.2458037
mass12896,631.24064
mass12895,631.2398375
mass12894,631.2095758
mass12893,631.2037552
mass12892,631.198787
mass12891,631.1882643
mass12890,631.1732705
mass12889,631.1674222
mass12888,631.164808
mass12887,631.1520097
mass12886,631.14942
mass12885,631.140024
mass12884,631.1309712
mass12883,631.0946604
mass12882,630.975812
mass12881,630.7549153
mass12880,630.197497
mass12879,629.68257
mass12878,629.3181355
mass12877,629.310044
mass12876,629.285342
mass12875,629.2820847
mass12874,629.26075
mass12873,629.245566
mass12872,629.2242602
mass12871,629.2095875
mass12870,629.1939554
mass12869,629.1879345
mass12868,629.1725955
mass12867,629.157549
mass12866,629.152458
mass12865,629.151754
mass12864,629.13662
mass12863,629.135929
mass12862,629.1153678
mass12861,629.0789325
mass12860,628.7593397
mass12859,628.7467016
mass12858,628.273216
mass12857,627.3389843
mass12856,627.3027856
mass12855,627.2874105
mass12854,627.2697247
mass12853,627.266357
mass12852,627.251041
mass12851,627.2428553
mass12850,627.230513
mass12849,627.2297425
mass12848,627.1783603
mass12847,627.1725565
mass12846,627.157998
mass12845,627.1572872
mass12844,627.136079
mass12843,627.120602
mass12842,627.0996251
mass12841,626.796584
mass12840,626.311784
mass12839,626.2420005
mass12838,625.3233945
mass12837,625.3083328
mass12836,625.2870453
mass12835,625.2719423
mass12834,625.2540163
mass12833,625.250939
mass12832,625.235604
mass12831,625.214403
mass12830,625.1990445
mass12829,625.177841
mass12828,625.1624747
mass12827,625.1568443
mass12826,625.1411075
mass12825,625.138971
mass12824,625.130337
mass12823,625.1203952
mass12822,625.0957844
mass12821,625.0840047
mass12820,624.800854
mass12819,624.2078263
mass12818,624.167023
mass12817,623.307795
mass12816,623.293173
mass12815,623.2924706
mass12814,623.2714086
mass12813,623.2557926
mass12812,623.2383955
mass12811,623.2348731
mass12810,623.219805
mass12809,623.2045098
mass12808,623.198575
mass12807,623.1828234
mass12806,623.1750653
mass12805,623.167799
mass12804,623.162156
mass12803,623.1410346
mass12802,623.1256713
mass12801,623.12125
mass12800,623.1115693
mass12799,623.1046511
mass12798,622.1921433
mass12797,621.328453
mass12796,621.2918744
mass12795,621.289641
mass12794,621.276639
mass12793,621.2555924
mass12792,621.240479
mass12791,621.221219
mass12790,621.2192333
mass12789,621.2036033
mass12788,621.1888946
mass12787,621.184031
mass12786,621.183262
mass12785,621.1675168
mass12784,621.1650946
mass12783,621.1466537
mass12782,621.1251163
mass12781,621.1100885
mass12780,620.241363
mass12779,620.1766351
mass12778,619.312811
mass12777,619.297928
mass12776,619.2764579
mass12775,619.261192
mass12774,619.2401684
mass12773,619.224774
mass12772,619.210556
mass12771,619.2095626
mass12770,619.2037339
mass12769,619.1890475
mass12768,619.1883009
mass12767,619.180352
mass12766,619.1732148
mass12765,619.16799
mass12764,619.1672727
mass12763,619.151964
mass12762,619.1496343
mass12761,619.1308096
mass12760,619.0945663
mass12759,618.388584
mass12758,618.225672
mass12757,618.197501
mass12756,618.1891493
mass12755,618.160736
mass12754,617.3851083
mass12753,617.3182115
mass12752,617.2970612
mass12751,617.2818894
mass12750,617.2606834
mass12749,617.2496285
mass12748,617.2454192
mass12747,617.2301469
mass12746,617.2242081
mass12745,617.2125107
mass12744,617.1939159
mass12743,617.1880025
mass12742,617.1726348
mass12741,617.164285
mass12740,617.1575343
mass12739,617.152639
mass12738,617.1516524
mass12737,617.1361905
mass12736,617.133926
mass12735,617.1154776
mass12734,617.0789527
mass12733,617.01734
mass12732,616.246365
mass12731,616.139277
mass12730,615.302633
mass12729,615.294568
mass12728,615.2817453
mass12727,615.2662944
mass12726,615.2509121
mass12725,615.24519
mass12724,615.2299249
mass12723,615.215171
mass12722,615.2088147
mass12721,615.1933978
mass12720,615.187588
mass12719,615.1782921
mass12718,615.1724553
mass12717,615.157117
mass12716,615.1418055
mass12715,615.1359481
mass12714,615.1207537
mass12713,615.1182274
mass12712,615.099582
mass12711,615.062858
mass12710,615.001946
mass12709,614.1942718
mass12708,614.123655
mass12707,613.3232792
mass12706,613.2869342
mass12705,613.2656643
mass12704,613.263525
mass12703,613.2504309
mass12702,613.2352976
mass12701,613.2291036
mass12700,613.2140711
mass12699,613.1991855
mass12698,613.1981435
mass12697,613.193954
mass12696,613.1931636
mass12695,613.1778842
mass12694,613.1626378
mass12693,613.157642
mass12692,613.1568098
mass12691,613.1414372
mass12690,613.1203933
mass12689,613.104781
mass12688,613.0839354
mass12687,613.047656
mass12686,612.166227
mass12685,612.163439
mass12684,612.1444818
mass12683,611.344042
mass12682,611.341265
mass12681,611.307711
mass12680,611.292524
mass12679,611.2712955
mass12678,611.2559834
mass12677,611.2348378
mass12676,611.2196305
mass12675,611.2136167
mass12674,611.204475
mass12673,611.1984918
mass12672,611.1831949
mass12671,611.1774663
mass12670,611.16226
mass12669,611.159684
mass12668,611.147008
mass12667,611.145215
mass12666,611.141781
mass12665,611.1410612
mass12664,611.1257213
mass12663,611.121485
mass12662,611.115635
mass12661,611.1114575
mass12660,611.1045996
mass12659,611.0683117
mass12658,610.280186
mass12657,610.259101
mass12656,610.2469206
mass12655,610.235556
mass12654,610.192784
mass12653,610.1920659
mass12652,610.149794
mass12651,610.0962316
mass12650,609.3285188
mass12649,609.2920107
mass12648,609.2768169
mass12647,609.258675
mass12646,609.256994
mass12645,609.2556697
mass12644,609.240405
mass12643,609.23448
mass12642,609.232274
mass12641,609.2192801
mass12640,609.2039882
mass12639,609.1888222
mass12638,609.184094
mass12637,609.1829807
mass12636,609.1676842
mass12635,609.1618119
mass12634,609.1464886
mass12633,609.14416
mass12632,609.131197
mass12631,609.126026
mass12630,609.1253362
mass12629,609.1184153
mass12628,609.1100012
mass12627,609.0888811
mass12626,609.086201
mass12625,609.084219
mass12624,609.0736456
mass12623,609.0502103
mass12622,608.257533
mass12621,608.204656
mass12620,608.183536
mass12619,608.1763807
mass12618,608.170609
mass12617,607.349035
mass12616,607.3126419
mass12615,607.2974065
mass12614,607.283595
mass12613,607.2763416
mass12612,607.2610886
mass12611,607.2433375
mass12610,607.2399828
mass12609,607.2356925
mass12608,607.228095
mass12607,607.2247097
mass12606,607.2095247
mass12605,607.2036229
mass12604,607.1892704
mass12603,607.1884117
mass12602,607.1731949
mass12601,607.1673481
mass12600,607.1519351
mass12599,607.1461331
mass12598,607.1308497
mass12597,607.128498
mass12596,607.1191317
mass12595,607.111441
mass12594,607.109574
mass12593,607.0944604
mass12592,607.0733254
mass12591,607.0580405
mass12590,606.409835
mass12589,606.263086
mass12588,606.248784
mass12587,606.227879
mass12586,606.225474
mass12585,606.1889984
mass12584,606.1608627
mass12583,606.0745325
mass12582,605.4063307
mass12581,605.3333603
mass12580,605.317996
mass12579,605.304416
mass12578,605.2969914
mass12577,605.2873
mass12576,605.2817663
mass12575,605.267935
mass12574,605.2606991
mass12573,605.2452789
mass12572,605.23025
mass12571,605.224335
mass12570,605.2090632
mass12569,605.1938934
mass12568,605.188808
mass12567,605.188078
mass12566,605.1865685
mass12565,605.185461
mass12564,605.1824333
mass12563,605.1727449
mass12562,605.164717
mass12561,605.1575044
mass12560,605.1517018
mass12559,605.1364047
mass12558,605.1303408
mass12557,605.1152513
mass12556,605.101363
mass12555,605.099704
mass12554,605.0941257
mass12553,605.0788289
mass12552,604.9956427
mass12551,604.2840074
mass12550,604.26963
mass12549,604.2461336
mass12548,604.215202
mass12547,604.2097207
mass12546,604.1815229
mass12545,604.176058
mass12544,604.151468
mass12543,604.070243
mass12542,603.338798
mass12541,603.3177438
mass12540,603.3024554
mass12539,603.2813002
mass12538,603.2660428
mass12537,603.264801
mass12536,603.263918
mass12535,603.2506216
mass12534,603.2449579
mass12533,603.233544
mass12532,603.2295402
mass12531,603.2144035
mass12530,603.2086573
mass12529,603.20452
mass12528,603.1933388
mass12527,603.189167
mass12526,603.1874537
mass12525,603.1781727
mass12524,603.174503
mass12523,603.173337
mass12522,603.1725058
mass12521,603.170174
mass12520,603.157985
mass12519,603.1570988
mass12518,603.1547173
mass12517,603.1451532
mass12516,603.1435288
mass12515,603.1413634
mass12514,603.1360035
mass12513,603.1207612
mass12512,603.1147568
mass12511,603.109339
mass12510,603.0995635
mass12509,603.078309
mass12508,603.073139
mass12507,603.0631531
mass12506,602.6877535
mass12505,602.269346
mass12504,602.230575
mass12503,602.2204675
mass12502,602.194782
mass12501,602.1940499
mass12500,602.1811408
mass12499,602.1659103
mass12498,602.1601065
mass12497,602.1423376
mass12496,601.3232931
mass12495,601.320736
mass12494,601.3150237
mass12493,601.30215
mass12492,601.2867998
mass12491,601.273105
mass12490,601.2657267
mass12489,601.2503729
mass12488,601.24628
mass12487,601.235954
mass12486,601.235071
mass12485,601.2293452
mass12484,601.213966
mass12483,601.210576
mass12482,601.2098884
mass12481,601.1988473
mass12480,601.1929855
mass12479,601.177709
mass12478,601.1625204
mass12477,601.1566652
mass12476,601.154048
mass12475,601.1441
mass12474,601.1414315
mass12473,601.1389993
mass12472,601.135414
mass12471,601.1295352
mass12470,601.1203611
mass12469,601.10509
mass12468,601.099134
mass12467,601.0839497
mass12466,601.0628
mass12465,601.047411
mass12464,601.043674
mass12463,600.274592
mass12462,600.2624442
mass12461,600.252992
mass12460,600.240926
mass12459,600.230064
mass12458,600.2261473
mass12457,600.214437
mass12456,600.188019
mass12455,600.186554
mass12454,600.1784468
mass12453,600.165652
mass12452,600.128758
mass12451,600.1266638
mass12450,599.3438675
mass12449,599.341489
mass12448,599.307555
mass12447,599.299466
mass12446,599.2863706
mass12445,599.2710871
mass12444,599.25742
mass12443,599.2558733
mass12442,599.2500663
mass12441,599.2347427
mass12440,599.2211965
mass12439,599.2193453
mass12438,599.2137059
mass12437,599.211448
mass12436,599.209471
mass12435,599.2017763
mass12434,599.1983697
mass12433,599.1944746
mass12432,599.1832137
mass12431,599.1773729
mass12430,599.1620922
mass12429,599.1598965
mass12428,599.1469517
mass12427,599.1410704
mass12426,599.1257717
mass12425,599.1233469
mass12424,599.1138775
mass12423,599.1047354
mass12422,599.0893435
mass12421,599.0682504
mass12420,599.037336
mass12419,599.03185
mass12418,599.0280823
mass12417,598.2954925
mass12416,598.283538
mass12415,598.262104
mass12414,598.2591315
mass12413,598.2469313
mass12412,598.237073
mass12411,598.225453
mass12410,598.22255
mass12409,598.2102419
mass12408,598.1988913
mass12407,598.186241
mass12406,598.149768
mass12405,597.3493253
mass12404,597.3282252
mass12403,597.2918357
mass12402,597.278186
mass12401,597.2764568
mass12400,597.2707374
mass12399,597.268613
mass12398,597.2589255
mass12397,597.256165
mass12396,597.2554801
mass12395,597.2418505
mass12394,597.2402212
mass12393,597.2343554
mass12392,597.2191536
mass12391,597.2038874
mass12390,597.1980868
mass12389,597.183447
mass12388,597.1827898
mass12387,597.1675762
mass12386,597.1617921
mass12385,597.1465074
mass12384,597.140615
mass12383,597.134584
mass12382,597.1312545
mass12381,597.125373
mass12380,597.1100765
mass12379,597.1077033
mass12378,597.097629
mass12377,597.089796
mass12376,597.0889669
mass12375,597.086835
mass12374,597.0735353
mass12373,597.0525935
mass12372,596.859931
mass12371,596.502336
mass12370,596.316046
mass12369,596.264429
mass12368,596.257818
mass12367,596.231544
mass12366,596.2308305
mass12365,596.228039
mass12364,596.209758
mass12363,596.1949335
mass12362,596.155313
mass12361,596.148003
mass12360,596.131343
mass12359,595.663918
mass12358,595.473758
mass12357,595.385358
mass12356,595.312624
mass12355,595.310199
mass12354,595.2973958
mass12353,595.2763621
mass12352,595.261985
mass12351,595.2609825
mass12350,595.2526772
mass12349,595.247445
mass12348,595.2399857
mass12347,595.226573
mass12346,595.2247094
mass12345,595.2189623
mass12344,595.2094464
mass12343,595.20437
mass12342,595.2036228
mass12341,595.197924
mass12340,595.1883566
mass12339,595.1825841
mass12338,595.1672176
mass12337,595.155401
mass12336,595.1519672
mass12335,595.149952
mass12334,595.1461042
mass12333,595.1308045
