featureid,cluster,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1
435.2022109,4,-12.9562054222193,-12.8116135937311,-12.8589032548845,-12.7658177351037,-12.4765877262034,-12.6215632080502,-13.2491567959956,-13.1707403217721,-13.3859576808755,-13.0681752041239,-13.4795613200552,-13.142052271103699,-12.4838712489103,-12.9441994011952,-12.8770965422276,-13.1951877638362,-13.0061799327139,-12.6698917000536,-12.6786102726681,-13.4845603369183,-12.7772144559893,-12.9216803538367,-13.0931663279098,-13.2539816180371,-12.9900707880572,-12.9897851102581,-12.7683440775228
433.1865476,4,-13.2229197607128,-12.7323602163285,-12.8429358188329,-13.1798640324105,-13.0796661329547,-12.82145643951,-12.6528351998672,-13.432250802654501,-12.6405190597484,-13.0038335826456,-13.0445382173763,-12.8930025539511,-12.8530008741908,-12.9834748486527,-12.4654677491139,-13.2249173671124,-13.1658179329246,-12.6906371406105,-12.3872229129339,-12.792759703172,-12.8112559701378,-12.5832815378881,-12.8086205511616,-12.6118297868779,-13.1361818114773,-12.9172932758809,-13.5338312037859
435.1658202,4,-12.787021328758,-12.6645401209504,-12.4836468013385,-12.7664522923612,-12.6748918947506,-12.7708959343999,-12.7547023608301,-13.246708764435,-13.1890780013341,-12.4487010859242,-12.6252430194652,-12.9945521832756,-13.1845576097943,-13.0101378413238,-12.9158598562454,-13.2068874115508,-13.159758812215,-12.7653277520148,-12.6720699533738,-13.239263007092,-12.9960603583999,-13.0964195711398,-13.2012976295866,-12.9238755039622,-12.9158896580825,-13.0278468550575,-13.0229815942786
431.1708787,4,-12.9789506425735,-12.9310447707708,-12.3920535852538,-12.8181789318027,-12.7168278159073,-13.2117232951299,-12.71845495484,-12.6461609784038,-12.6874206888368,-13.1725186190472,-12.6217320260957,-12.9061703871462,-12.5838699983615,-13.2863623440076,-12.7574731423793,-12.5676359641231,-13.0674196975881,-13.0631489590404,-13.0705471367107,-12.6581878924699,-13.3361382163875,-12.8625107300127,-12.9291327419741,-12.6201468993336,-12.7634075873783,-12.740782052515,-12.9263929370213
427.1759709,3,-0.50328733390404,NA,-0.50328733390404,-0.50328733390404,-0.50328733390404,-0.50328733390404,-0.50328733390404,NA,-0.50328733390404,NA,-0.50328733390404,-0.50328733390404,-0.50328733390404,-0.50328733390404,NA,-0.50328733390404,-0.50328733390404,NA,NA,-0.50328733390404,NA,-0.50328733390404,-0.50328733390404,-0.50328733390404,-0.50328733390404,-0.50328733390404,NA
429.1552339,4,-12.9962026991833,-12.7048172862753,-13.1040092024348,-12.8794975310033,-13.2915552802474,-12.8471438210342,-13.2694515406001,-13.2749297021958,-13.3630863536663,-13.0200204972012,-13.329998159854,-12.6965370618095,-13.1394891831011,-12.9355921928509,-12.7966152535556,-13.1726775767429,-13.1336322253731,-12.7211009650191,-12.5300745892247,-12.5096800377691,-12.7264466327795,-13.1989346498127,-12.8946603653692,-12.562238097095,-12.7755214160577,-13.3062614672953,-13.0841954797078
435.1082801,3,-0.453953815813436,-0.453953815813436,-0.453953815813436,-0.453953815813436,-0.453953815813436,-0.453953815813436,NA,NA,NA,NA,-0.453953815813436,-0.453953815813436,-0.453953815813436,-0.453953815813436,NA,-0.453953815813436,NA,-0.453953815813436,-0.453953815813436,NA,-0.453953815813436,-0.453953815813436,NA,NA,NA,NA,NA
425.1239383,3,NA,NA,-0.503814217589735,-0.503814217589735,-0.503814217589735,-0.503814217589735,-0.503814217589735,NA,-0.503814217589735,NA,-0.503814217589735,-0.503814217589735,-0.503814217589735,-0.503814217589735,-0.503814217589735,NA,-0.503814217589735,-0.503814217589735,NA,NA,NA,-0.503814217589735,-0.503814217589735,NA,-0.503814217589735,NA,NA
427.1970936,4,-12.8767727534571,-12.9217678219711,-13.085490245547,-12.7249139450841,-12.8903599806582,-12.8850592476691,-13.1300568881985,-12.5839252044868,-12.7517982012408,-12.8965553057709,-12.5233744822335,-13.3034373864045,-12.8231567014388,-12.6436198522143,-13.1576941589182,-12.9511222965274,-13.0332043160699,-13.0670651828012,-12.9217761731275,-13.0538488927177,-13.3882700416049,-12.7441114052658,-12.8976734193267,-13.1839229110313,-12.7497412615061,-12.5000515306661,-13.3220537143117
433.2229075,4,-12.2960870799752,-12.8058590675639,-13.1588327753771,-12.8951126186485,-13.1334822459146,-12.7856527758014,-13.0395536793277,-12.9339832370959,-12.7038037527179,-12.7917105279445,-12.9265019714945,-12.6880693398853,-13.2231313945518,-12.7734976328021,-13.1650777697581,-12.8942289760183,-13.1002401029985,-12.8829551046863,-12.545544974825,-12.8799786395614,-12.9908193695811,-13.1746644560133,-12.5450030819856,-12.8600553883913,-12.5377196543001,-12.7031813175166,-12.7091329727273
429.2279878,3,-0.589005994488636,NA,-0.589005994488636,-0.589005994488636,-0.589005994488636,-0.589005994488636,NA,NA,-0.589005994488636,NA,-0.589005994488636,-0.589005994488636,-0.589005994488636,-0.589005994488636,-0.589005994488636,NA,-0.589005994488636,-0.589005994488636,-0.589005994488636,NA,NA,-0.589005994488636,-0.589005994488636,-0.589005994488636,-0.589005994488636,-0.589005994488636,NA
431.2436422,3,-0.564895922687367,-0.564895922687367,-0.564895922687367,-0.564895922687367,-0.564895922687367,-0.564895922687367,-0.564895922687367,-0.564895922687367,-0.564895922687367,NA,-0.564895922687367,-0.564895922687367,-0.564895922687367,-0.564895922687367,NA,NA,-0.564895922687367,-0.564895922687367,-0.564895922687367,-0.564895922687367,-0.564895922687367,NA,NA,-0.564895922687367,-0.564895922687367,-0.564895922687367,NA
415.1759405,3,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,-0.660665508725199,NA,-0.660665508725199,-0.660665508725199,-0.660665508725199,NA
453.1764246,4,-12.9382334288939,-12.7651672108492,-12.9872857186351,-12.7173405847384,-12.9017381900929,-13.2507573988644,-12.6563131700074,-13.1308938357537,-12.9090518286634,-13.4472151714255,-12.8866842208907,-12.8555415303191,-12.5152990238465,-12.8551481242197,-13.3973182389903,-13.202727195206,-12.7734247639248,-12.7936431869855,-12.9716191969604,-13.0187700437873,-12.5766294935305,-13.5184176966451,-13.033318687258,-13.1487719250018,-13.0732158555798,-13.0851435169248,-12.7818029597486
467.192077,3,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,-0.548026595031128,NA
439.1607774,3,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,-0.598527233712897,NA
441.1764307,3,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,-0.569306723196878,NA
463.1607699,3,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,-0.645716598833525,NA
451.1607773,4,-12.9334994087045,-13.0833239331582,-12.6963397190982,-13.2322534420042,-12.4914125612557,-12.7860572222969,-12.8243887917822,-13.0319837697769,-12.8228813531147,-13.3326384362938,-12.9642671845916,-12.5139215133358,-12.5307035473083,-12.7724236464822,-13.1374290686307,-13.2453927255152,-12.8738408997366,-12.6690559692355,-13.2121509589483,-12.8418222674061,-12.7148670396003,-13.1598757922799,-13.4485003871024,-12.3747583909426,-12.8481441044912,-12.6872619363278,-12.7795059265946
465.1764245,4,-12.6349956482926,-13.3976345668986,-12.9169168564229,-13.0722694242547,-12.9874757439401,-12.3681955210022,-12.652126499912,-12.7627272618126,-12.6783848173054,-13.1931500909953,-12.6035793930666,-13.0774158604081,-12.9489445110096,-12.9306657090882,-13.0071712569981,-12.7051438055892,-12.9380711090834,-12.4559644238644,-13.2532495566417,-12.7322035939151,-12.6471623027569,-12.8890680011751,-12.8427721295182,-13.2335957011393,-12.5264907309587,-13.55094218498,-13.144841966334
445.1713333,4,-13.2030693126168,-13.3223944967384,-12.6506229829483,-13.2423226630953,-12.458482858532,-12.6489029964679,-12.6497062766789,-13.0474150588677,-12.6366155345489,-12.9480494988707,-12.7146872849973,-12.7664360675316,-12.6371765287391,-12.6997990978395,-12.5856634376524,-13.1812872780477,-13.376258748921,-12.7971220869574,-13.0747869514542,-13.1321614320277,-12.7803818012669,-12.6269440531134,-12.6662536111004,-12.9373928987327,-13.1800958987179,-12.7873105481519,-12.5488566092438
455.155677,4,-12.6039492007641,-12.8743256722325,-13.0005903067428,-12.6570365135513,-13.0731700467076,-12.8284590535543,-12.6551236031738,-12.5970448197161,-12.6554006206075,-12.5763933639676,-12.9345979435664,-13.1125717726781,-12.8704988077923,-13.449992760465,-12.5829355123178,-12.8150060464774,-12.7045088151796,-12.4648443278848,-12.4623741803488,-13.1677218381061,-13.1414992056729,-13.0368988046123,-13.2547183841409,-12.777360135499,-13.0793263648295,-12.4902651233677,-13.2414753060768
457.1713205,4,-12.8109835209996,-13.1007893956326,-13.3496430148032,-12.7872044001981,-12.7564098427422,-12.6879914320335,-13.1831511982001,-13.1080589718995,-12.8978858325657,-12.8335303552729,-12.7823525033477,-13.2633822543541,-12.8802740582854,-12.7078929177851,-12.9116990389602,-13.4000111840377,-13.2797288990827,-13.4005377761825,-12.658024968355,-12.9846626284144,-12.6058848358548,-13.0492078453038,-13.4271737147813,-13.0442326118714,-12.780204533495,-13.315672631939,-12.4327267972243
443.1557113,3,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,-0.438879256995946,NA
441.1400412,3,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,-0.685021142712211,NA
457.1349568,3,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,NA,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725,-0.444589630253725
451.1243792,3,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,NA,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037,-0.516737810622037
449.1087195,4,-13.2733345731564,-13.2798148484461,-13.3243917936811,-12.5208765659916,-13.3653659701798,-12.5982733693956,-12.9803070711487,-12.6446272289114,-13.1994032891414,-12.9131563176947,-12.971191741752,-12.7980158029949,-12.7192151862494,-13.0413974353182,-13.1367922148791,-13.5571467461918,-12.7165067213274,-13.3510968054578,-13.1916326146944,-13.0548577505978,-13.0774692199423,-12.9224467612581,-13.1022414782822,-12.7957224294652,-12.944918075875,-12.7688602245975,-12.9247990095568
463.1243718,3,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,-0.619591875421669,NA
437.1087078,3,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,-0.492088879184454,NA
453.1036155,3,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,-0.483881351546798,NA
427.1243568,3,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,NA,NA,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,-0.547642312890796,NA
437.1450773,4,-13.1935943219391,-13.0527806176149,-12.6506659236178,-12.9741743750216,-12.961779225916,-12.9611758500557,-13.0738847199821,-12.6842883603966,-13.0428660213475,-12.9539563358404,-12.6150093828402,-13.3355932385017,-12.6541206688952,-12.9870500745524,-13.4002974219075,-12.634594325425,-13.5688904441919,-12.4723723408084,-12.453206974079,-12.8755255595963,-12.5841352270462,-12.6565483621233,-13.0246754596972,-12.7742726974049,-12.9816618432541,-12.9580977023536,-12.9376395001053
439.1243492,3,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,NA,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,-0.619214296492274,NA
453.1400012,3,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,-0.58757487660847,NA,NA,-0.58757487660847
419.0828305,3,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,NA,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,-0.487279633265198,NA,NA,NA,NA
415.0879205,3,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,-0.530264279648177,NA
425.1086523,4,-13.4529573177827,-13.2976405919993,-12.8836084948827,-12.7303637496127,-13.0497252623591,-12.91308836918,-12.8739867900373,-12.9970315182028,-12.8879119142925,-12.9399262809734,-12.7015058692229,-12.739242637652,-13.1477258837616,-13.0773740785564,-13.4744941872572,-12.8816301807591,-13.1786131224881,-12.8560349626416,-13.4424158645063,-13.2821682988437,-12.5546456668116,-13.0090443837204,-12.8374124962736,-13.3576842059775,-13.1199996772395,-12.7425025499162,-13.1360499315139
425.1450621,4,-12.924086363219,-12.9456906475219,-13.1774467514242,-13.4153737974521,-12.6092118277821,-12.9156601743434,-13.4880669724057,-12.8475941395573,-12.5773829070627,-12.8563721518912,-13.0438105509561,-12.821275669856,-12.7712250856647,-13.2559905982022,-12.8069755778359,-13.0353976138087,-12.8979478195586,-13.2330204863181,-12.7552425991464,-12.9710328480018,-13.4227148031159,-12.8336228387122,-13.2733639789401,-12.9753468136784,-12.9401463704336,-12.6994386592394,-13.0504094880338
409.1136818,3,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,NA,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276,-0.401062214031276
